id_ip,ratio_active,whr,total_active_hours,work_active_hours
251.0,0.017320958856518933,0.3853868194842407,698.0,269.0
254.0,0.07980544940195543,0.5027985074626866,3216.0,1617.0
256.0,0.699736959650603,0.3039577274984041,28198.0,8571.0
261.0,0.12884014094992308,0.5554699537750385,5192.0,2884.0
266.0,0.017842076529852598,0.325452016689847,719.0,234.0
273.0,0.07518983572385726,0.5118811881188119,3030.0,1551.0
274.0,0.9934488063923768,0.3148323924664035,40034.0,12604.0
275.0,0.04846394362003077,0.4915514592933948,1953.0,960.0
283.0,0.07131867586480718,0.46798886569241477,2874.0,1345.0
286.0,0.0966052905851407,0.548677112766504,3893.0,2136.0
287.0,0.046230582162886495,0.42028985507246375,1863.0,783.0
290.0,0.0771502307806839,0.5213895143132841,3109.0,1621.0
292.0,0.3153010074941684,0.3653392098221312,12706.0,4642.0
295.0,0.07531391136036528,0.49719934102141683,3035.0,1509.0
300.0,0.5761824408159214,0.2973857616607089,23219.0,6905.0
302.0,0.05657849024765497,0.6574561403508772,2280.0,1499.0
305.0,1.0,0.3127946796367065,40298.0,12605.0
306.0,0.9828279319072908,0.3139423319699035,39606.0,12434.0
308.0,0.06774529753337635,0.44945054945054946,2730.0,1227.0
314.0,0.035932304332721224,0.5345303867403315,1448.0,774.0
315.0,0.8795473720780188,0.3072734454350525,35444.0,10891.0
316.0,0.07620725594322299,0.475089547378704,3071.0,1459.0
319.0,0.3482058662960941,0.478263968072976,14032.0,6711.0
326.0,0.06382450741972306,0.5517107309486781,2572.0,1419.0
332.0,0.9957317981041244,0.3129641628869062,40126.0,12558.0
342.0,0.9991066554171424,0.3129998509761065,40262.0,12602.0
343.0,0.9861779740930072,0.3123726126670189,39741.0,12414.0
344.0,0.9893046801330092,0.3128151102415532,39867.0,12471.0
347.0,0.9998262941088888,0.3128490233550917,40291.0,12605.0
348.0,0.9988833192714278,0.3131443619109135,40253.0,12605.0
364.0,0.024467715519380616,0.6146044624746451,986.0,606.0
367.0,1.0,0.3127946796367065,40298.0,12605.0
369.0,0.03660231276986451,0.5911864406779661,1475.0,872.0
370.0,0.3212566380465532,0.3483701529429939,12946.0,4510.0
375.0,0.07342796168544345,0.6133828996282528,2959.0,1815.0
378.0,0.0730309196486178,0.2691131498470948,2943.0,792.0
379.0,0.08541366817211772,0.4863451481696688,3442.0,1674.0
381.0,0.1071020894337188,0.5083410565338277,4316.0,2194.0
382.0,0.08067397885751154,0.49123346662565365,3251.0,1597.0
383.0,0.2990470991116184,0.341631399883827,12051.0,4117.0
384.0,0.9756067298625242,0.3148416634872186,39315.0,12378.0
385.0,0.9687329395999802,0.3121317690455453,39038.0,12185.0
386.0,0.9943917812298376,0.3140097823916949,40072.0,12583.0
388.0,0.900540969775175,0.3134472306420501,36290.0,11375.0
396.0,0.003871159859050077,0.3141025641025641,156.0,49.0
398.0,0.9960792098863468,0.3119332336821126,40140.0,12521.0
399.0,0.07243535659337932,0.6423432682425488,2919.0,1875.0
403.0,0.07335351630353863,0.32814614343707715,2956.0,970.0
404.0,0.036726388406372525,0.5533783783783783,1480.0,819.0
406.0,0.0056826641520671,0.3537117903930131,229.0,81.0
407.0,0.9999503697453967,0.3128102044867977,40296.0,12605.0
408.0,0.2522457690207951,0.3065420560747663,10165.0,3116.0
409.0,0.2403593230433272,0.4165806318397687,9686.0,4035.0
410.0,0.9474167452479032,0.3168757694020273,38179.0,12098.0
411.0,0.9989081343987296,0.3131365826998559,40254.0,12605.0
412.0,0.06464340662067597,0.33128598848368523,2605.0,863.0
413.0,0.9995533277085712,0.3128599801390268,40280.0,12602.0
415.0,0.10261055139212864,0.516807738814994,4135.0,2137.0
416.0,0.1467318477343789,0.3385760189413157,5913.0,2002.0
419.0,0.07888728969179612,0.4954388172381252,3179.0,1575.0
420.0,0.10000496302546032,0.5421836228287841,4030.0,2185.0
430.0,0.9464489552831404,0.3110907184058731,38140.0,11865.0
432.0,0.99736959650603,0.312624402866242,40192.0,12565.0
433.0,0.7120948930468013,0.3072205185391692,28696.0,8816.0
434.0,0.996873293959998,0.313676192372797,40172.0,12601.0
435.0,0.9998014789815872,0.3126830479027054,40290.0,12598.0
436.0,0.10166757655466772,0.4925555284354406,4097.0,2018.0
437.0,0.17797409300709713,0.3439765755716676,7172.0,2467.0
438.0,0.21626383443347064,0.2868617326448652,8715.0,2500.0
440.0,0.020398034641917712,0.5656934306569343,822.0,465.0
446.0,0.14427515013152017,0.42294461644306847,5814.0,2459.0
447.0,0.7683011563849322,0.3048351151448596,30961.0,9438.0
453.0,0.9700233262196636,0.3099002302379125,39090.0,12114.0
454.0,0.07243535659337932,0.5286056868790682,2919.0,1543.0
457.0,0.09278376098069382,0.5528216100561647,3739.0,2067.0
460.0,0.5592088937416249,0.2967827823385844,22535.0,6688.0
463.0,0.9911409995533276,0.3138379109186049,39941.0,12535.0
464.0,0.045709464489552834,0.30130293159609123,1842.0,555.0
467.0,0.9981140503250782,0.3130625031077519,40222.0,12592.0
468.0,0.9993548066901584,0.3129221295192689,40272.0,12602.0
469.0,0.2735619633728721,0.2978955007256894,11024.0,3284.0
474.0,0.7502605588366669,0.311371303830125,30234.0,9414.0
484.0,0.6822919251575761,0.2993998908892526,27495.0,8232.0
491.0,0.9999255546180952,0.312817967489763,40295.0,12605.0
493.0,0.998560722616507,0.3129721669980119,40240.0,12594.0
494.0,0.7595166013201647,0.3401509458620577,30607.0,10411.0
495.0,0.9999255546180952,0.3127931505149522,40295.0,12604.0
500.0,0.8582559928532434,0.3120915977563175,34586.0,10794.0
501.0,0.4652588217777557,0.3167635607232386,18749.0,5939.0
510.0,0.3085264777408308,0.3099815008445266,12433.0,3854.0
511.0,0.9998014789815872,0.3128319682303301,40290.0,12604.0
512.0,0.0658097176038513,0.530920060331825,2652.0,1408.0
519.0,0.5388356742270087,0.3104909275122041,21714.0,6742.0
521.0,0.9999503697453967,0.3128102044867977,40296.0,12605.0
523.0,0.15405231028835178,0.4415270618556701,6208.0,2741.0
524.0,0.05486624646384436,0.6910900045228403,2211.0,1528.0
525.0,0.04029976673780337,0.5055418719211823,1624.0,821.0
530.0,0.1111717703111817,0.5098214285714285,4480.0,2284.0
531.0,0.9999503697453967,0.3127605717689101,40296.0,12603.0
532.0,0.9999007394907936,0.3128257308780464,40294.0,12605.0
533.0,0.9999751848726984,0.3128024418691217,40297.0,12605.0
535.0,0.0032011514219067944,0.29457364341085274,129.0,38.0
536.0,0.02630403493969924,0.3443396226415094,1060.0,365.0
537.0,0.17035584892550498,0.28638018936635107,6865.0,1966.0
538.0,0.2387215246414214,0.3065488565488565,9620.0,2949.0
544.0,0.17995930319122538,0.403888582460011,7252.0,2929.0
546.0,0.047173557000347414,0.6270384008416623,1901.0,1192.0
547.0,0.007965655863814581,0.660436137071651,321.0,212.0
551.0,0.1452429400962827,0.4460960191354861,5853.0,2611.0
552.0,0.8490743957516502,0.3151157353285013,34216.0,10782.0
553.0,0.9779393518288748,0.3121368215382273,39409.0,12301.0
554.0,0.9752345029530002,0.3188549618320611,39300.0,12531.0
556.0,0.8990272470097772,0.3174252670512573,36229.0,11500.0
562.0,0.8806888679338924,0.3151310228233305,35490.0,11184.0
563.0,0.07109533971909276,0.5357766143106457,2865.0,1535.0
564.0,0.08350290336989429,0.45973254086181276,3365.0,1547.0
566.0,0.9996774033450792,0.312796326175996,40285.0,12601.0
567.0,1.0,0.3127946796367065,40298.0,12605.0
568.0,1.0,0.3127946796367065,40298.0,12605.0
569.0,0.9915876718447566,0.3142471032808628,39959.0,12557.0
570.0,1.0,0.3127946796367065,40298.0,12605.0
571.0,0.9934488063923768,0.3137583054403757,40034.0,12561.0
579.0,0.7597399374658792,0.3011497256336556,30616.0,9220.0
582.0,0.13057719986103528,0.6486126947928544,5262.0,3413.0
585.0,0.9995781428358728,0.3125046548000298,40281.0,12588.0
591.0,0.09596009727529903,0.513059219032842,3867.0,1984.0
594.0,0.07151719688322002,0.5506592643997225,2882.0,1587.0
598.0,0.16839545386867835,0.4873268493958149,6786.0,3307.0
600.0,0.9877165119857064,0.3127402457101224,39803.0,12448.0
602.0,0.11223882078515063,0.55184611983197,4523.0,2496.0
603.0,0.12216487170579185,0.4308348567946374,4923.0,2121.0
608.0,0.9726289145863318,0.3133052685291491,39195.0,12280.0
614.0,0.9998262941088888,0.3127249261621702,40291.0,12600.0
615.0,0.9161496848478832,0.3365204908041929,36919.0,12424.0
616.0,0.9979155293066654,0.3126771771025016,40214.0,12574.0
617.0,0.7497394411633331,0.3043060934035018,30213.0,9194.0
618.0,0.9549357288202888,0.3115742425029884,38482.0,11990.0
619.0,0.2104322795175939,0.4536556603773585,8480.0,3847.0
620.0,0.04799245620130031,0.3578076525336091,1934.0,692.0
630.0,0.015236488163184276,0.33876221498371334,614.0,208.0
631.0,0.014715370489850613,0.6610455311973018,593.0,392.0
637.0,0.02928185021589161,0.6101694915254238,1180.0,720.0
638.0,0.2369844657303092,0.3457591623036649,9550.0,3302.0
642.0,0.06801826393369398,0.43122947829259395,2741.0,1182.0
643.0,0.975358578589508,0.3134970105584531,39305.0,12322.0
644.0,1.0,0.3127946796367065,40298.0,12605.0
645.0,0.8309841679487816,0.3065368650521097,33487.0,10265.0
646.0,0.025683656757159164,0.3497584541062802,1035.0,362.0
659.0,0.044096481214948635,0.5649971862689926,1777.0,1004.0
661.0,0.985433520273959,0.3156304298557075,39711.0,12534.0
662.0,1.0,0.3127946796367065,40298.0,12605.0
668.0,0.5964067695667279,0.306274444536906,24034.0,7361.0
671.0,0.9878902178768176,0.31298668676212,39810.0,12460.0
672.0,0.1889423792744057,0.2853953244024166,7614.0,2173.0
673.0,0.04843912849272917,0.5717213114754098,1952.0,1116.0
675.0,0.06047446523400665,0.5638079606073041,2437.0,1374.0
680.0,0.04290535510447169,0.38519375361480623,1729.0,666.0
681.0,0.7614521812496898,0.3970017924067134,30685.0,12182.0
692.0,0.3254752096878257,0.3295974382433669,13116.0,4323.0
695.0,0.021341009479378628,0.7,860.0,602.0
696.0,0.7432626929376148,0.3137019230769231,29952.0,9396.0
697.0,0.13209092262643307,0.29757655457448806,5323.0,1584.0
699.0,0.07327907092163383,0.4812055536742296,2953.0,1421.0
713.0,0.13536651943024466,0.46416131989000914,5455.0,2532.0
714.0,0.12370340959849124,0.5360080240722167,4985.0,2672.0
718.0,0.057719986103528714,0.5128976784178848,2326.0,1193.0
724.0,0.016179463000645194,0.6503067484662577,652.0,424.0
733.0,0.01801578242096382,0.44214876033057854,726.0,321.0
736.0,0.025336244974936722,0.4720861900097943,1021.0,482.0
738.0,0.22013499429252073,0.441551121632285,8871.0,3917.0
741.0,0.7707330388604894,0.3079300685791558,31059.0,9564.0
744.0,0.023748076827634124,0.7168234064785789,957.0,686.0
747.0,0.995880688867934,0.3124688527858068,40132.0,12540.0
748.0,0.09705196287656956,0.3127077473791869,3911.0,1223.0
749.0,0.05216139758796963,0.5870599429115129,2102.0,1234.0
753.0,0.17169586579979154,0.5129353952883364,6919.0,3549.0
761.0,0.14219067943818553,0.5097731239092496,5730.0,2921.0
764.0,0.9356791900342448,0.3117275765130218,37706.0,11754.0
771.0,0.0300263040349397,0.39834710743801655,1210.0,482.0
778.0,0.8576852449253065,0.3117495587767265,34563.0,10775.0
790.0,0.4015832051218422,0.3286782426002595,16183.0,5319.0
793.0,0.13420020844706934,0.3062130177514793,5408.0,1656.0
794.0,0.09288302148990024,0.47715736040609136,3743.0,1786.0
795.0,0.08536403791751451,0.273546511627907,3440.0,941.0
802.0,0.1039257531391136,0.4880611270296084,4188.0,2044.0
804.0,0.032557447019703215,0.29573170731707316,1312.0,388.0
805.0,0.00414412625936771,0.2874251497005988,167.0,48.0
808.0,0.10203980346419177,0.5500972762645915,4112.0,2262.0
809.0,0.8615315896570549,0.3090327783858517,34718.0,10729.0
824.0,0.08625738250037222,0.5066168009205984,3476.0,1761.0
825.0,0.9989577646533326,0.3126490461049284,40256.0,12586.0
830.0,0.124968981090873,0.494440031771247,5036.0,2490.0
834.0,0.08893741624894536,0.45396205357142855,3584.0,1627.0
840.0,0.2677304084569953,0.2893688015571415,10789.0,3122.0
841.0,0.8125961586182937,0.3169852806449643,32746.0,10380.0
844.0,0.19358280807980546,0.3857197795154467,7801.0,3009.0
854.0,0.6428606878753288,0.3039064309426387,25906.0,7873.0
860.0,0.9998262941088888,0.3128490233550917,40291.0,12605.0
862.0,0.9999503697453967,0.3128102044867977,40296.0,12605.0
863.0,0.953744602709812,0.3096997450174324,38434.0,11903.0
868.0,0.09806938309593528,0.2823886639676113,3952.0,1116.0
873.0,0.6363343093950072,0.2982490348243185,25643.0,7648.0
874.0,0.010496798848578093,0.5177304964539007,423.0,219.0
878.0,0.5244925306466822,0.2977384557153671,21136.0,6293.0
879.0,0.9999255546180952,0.3127931505149522,40295.0,12604.0
880.0,0.9992307310536503,0.3128368142647826,40267.0,12597.0
884.0,0.2313266167055437,0.3201029821926625,9322.0,2984.0
889.0,0.004764504441907787,0.4322916666666667,192.0,83.0
893.0,0.7806590897811305,0.3085285609841381,31459.0,9706.0
894.0,0.4121296342250236,0.3070207129094412,16608.0,5099.0
895.0,0.7587969626284183,0.3411276080842436,30578.0,10431.0
896.0,0.9957566132314258,0.3134049393176664,40127.0,12576.0
899.0,0.6886197826194849,0.3094414414414414,27750.0,8587.0
902.0,0.6567819742915281,0.3151849472928552,26467.0,8342.0
905.0,0.16457392426423148,0.3496682750301568,6632.0,2319.0
917.0,0.09387562658196437,0.6309807031456516,3783.0,2387.0
919.0,0.4386818204377388,0.3056906889919674,17678.0,5404.0
923.0,0.07677800387115986,0.48222365869424694,3094.0,1492.0
925.0,0.9999255546180952,0.312817967489763,40295.0,12605.0
926.0,0.11154399722070574,0.6631813125695217,4495.0,2981.0
927.0,0.6540771254156534,0.3042340086501252,26358.0,8019.0
929.0,0.11228845103975384,0.40707182320441987,4525.0,1842.0
937.0,0.7615762568861978,0.3092538286086673,30690.0,9491.0
939.0,0.6452677552235843,0.3005037880244587,26003.0,7814.0
944.0,0.8310586133306864,0.3126306360107495,33490.0,10470.0
945.0,0.17390441212963423,0.3848458904109589,7008.0,2697.0
953.0,0.7467368107598392,0.304133989100093,30092.0,9152.0
954.0,0.22626433073601668,0.44209256415880677,9118.0,4031.0
962.0,0.011439773686039009,0.4229934924078091,461.0,195.0
967.0,0.909846642513276,0.3106504841129142,36665.0,11390.0
977.0,0.5139709166708025,0.3105446118192352,20712.0,6432.0
983.0,0.19941436299568216,0.40778994524639123,8036.0,3277.0
984.0,1.0,0.3127946796367065,40298.0,12605.0
985.0,0.003474117822224428,0.6714285714285714,140.0,94.0
987.0,0.0032755968038116036,0.29545454545454547,132.0,39.0
988.0,0.027917018214303438,0.7182222222222222,1125.0,808.0
991.0,0.11414958558737406,0.5180434782608696,4600.0,2383.0
994.0,0.12936125862325673,0.5267600230193746,5213.0,2746.0
999.0,0.12281006501563353,0.4475651646797333,4949.0,2215.0
1008.0,0.11799593031912253,0.4900105152471083,4755.0,2330.0
1013.0,0.9968484788326964,0.3126633641183938,40171.0,12560.0
1014.0,0.8900938011812001,0.3089854749226351,35869.0,11083.0
1016.0,0.06762122189686832,0.586788990825688,2725.0,1599.0
1017.0,0.09360266018164673,0.46049840933191943,3772.0,1737.0
1019.0,0.09836716462355452,0.5237134207870837,3964.0,2076.0
1023.0,0.20986153158965706,0.43336880690552204,8457.0,3665.0
1026.0,0.047595414164474666,0.48957247132429615,1918.0,939.0
1032.0,0.1567571591642265,0.4388158936203894,6317.0,2772.0
1037.0,0.01744503449302695,0.29871977240398295,703.0,210.0
1040.0,0.0050622859695270235,0.2696078431372549,204.0,55.0
1042.0,0.048588019256538786,0.5730337078651685,1958.0,1122.0
1046.0,0.04881135540225321,0.3924758515505846,1967.0,772.0
1050.0,0.01972802620477443,0.44654088050314467,795.0,355.0
1053.0,0.7047992456201301,0.3049081050630237,28402.0,8660.0
1067.0,0.13814581368802423,0.3942877671995689,5567.0,2195.0
1069.0,0.9532979304183832,0.3090379008746355,38416.0,11872.0
1076.0,0.017395404238423742,0.30099857346647646,701.0,211.0
1084.0,0.9937962181745992,0.3124500599280863,40048.0,12513.0
1087.0,0.17169586579979154,0.6219106807342102,6919.0,4303.0
1088.0,0.06759640676956673,0.6941997063142438,2724.0,1891.0
1092.0,0.08633182788227704,0.4656510491520552,3479.0,1620.0
1099.0,0.030894833490495807,0.29076305220883536,1245.0,362.0
1111.0,0.3532433371383195,0.3199157007376185,14235.0,4554.0
1114.0,0.0576455407216239,0.6603529918209212,2323.0,1534.0
1116.0,0.9999007394907936,0.3128257308780464,40294.0,12605.0
1126.0,0.09868976127847535,0.280110636157908,3977.0,1114.0
1128.0,0.2513524244379373,0.4250172771250864,10129.0,4305.0
1129.0,0.3658742369348354,0.346581660336408,14744.0,5110.0
1131.0,0.9999751848726984,0.3127776261260143,40297.0,12604.0
1135.0,0.1458881334061244,0.47559108691954416,5879.0,2796.0
1138.0,0.08553774380862574,0.6132869161589788,3447.0,2114.0
1139.0,0.003970420368256489,0.3625,160.0,58.0
1142.0,0.06772048240607474,0.5452546720410407,2729.0,1488.0
1154.0,0.8094942677055933,0.3105361576898317,32621.0,10130.0
1155.0,0.06856419673432924,0.39558450959102426,2763.0,1093.0
1158.0,0.03784306913494466,0.6491803278688525,1525.0,990.0
1162.0,0.0771502307806839,0.3351559987134127,3109.0,1042.0
1166.0,0.02474068191969825,0.7211634904714143,997.0,719.0
1168.0,0.08047545783909872,0.5337650323774283,3243.0,1731.0
1178.0,0.01794133703905901,0.3997233748271093,723.0,289.0
1179.0,0.9999007394907936,0.3128257308780464,40294.0,12605.0
1190.0,0.07576058365179414,0.4359646249590567,3053.0,1331.0
1191.0,0.07007791949972704,0.4723796033994334,2824.0,1334.0
1195.0,0.019281353913345574,0.2985842985842986,777.0,232.0
1196.0,0.642910318129932,0.3058900725644589,25908.0,7925.0
1197.0,0.08427217231624398,0.27237926972909304,3396.0,925.0
1200.0,0.04260757357685245,0.29761211415259176,1717.0,511.0
1204.0,1.0,0.3127946796367065,40298.0,12605.0
1207.0,0.10903766936324383,0.6704597177969959,4394.0,2946.0
1209.0,0.08233659238671895,0.47739602169981915,3318.0,1584.0
1218.0,0.08434661769814879,0.4901441600470727,3399.0,1666.0
1220.0,0.9999751848726984,0.3128024418691217,40297.0,12605.0
1233.0,0.12300858603404635,0.48718983256001613,4957.0,2415.0
1234.0,0.9993548066901584,0.3125,40272.0,12585.0
1235.0,0.9672192168345825,0.3117479539215435,38977.0,12151.0
1241.0,0.8919549357288203,0.3218617849988872,35944.0,11569.0
1243.0,0.5434016576505037,0.2998447346789661,21898.0,6566.0
1245.0,0.6900838751302795,0.3002625049444424,27809.0,8350.0
1251.0,0.06593379324035932,0.5494919081671058,2657.0,1460.0
1252.0,0.6803067149734479,0.3104140069305125,27415.0,8510.0
1255.0,0.07213757506576009,0.38080495356037153,2907.0,1107.0
1257.0,0.0041689413866693135,0.2916666666666667,168.0,49.0
1261.0,0.9900987642066604,0.3119125792626381,39899.0,12445.0
1262.0,0.6908531440766291,0.309375,27840.0,8613.0
1264.0,0.2467864410144424,0.2916038210155857,9945.0,2900.0
1266.0,0.003796714477145268,0.2875816993464052,153.0,44.0
1268.0,0.04918358231177726,0.6579212916246215,1982.0,1304.0
1278.0,0.12134597250483894,0.46809815950920247,4890.0,2289.0
1283.0,0.10017866891657154,0.32672776814466187,4037.0,1319.0
1284.0,0.07025162539083825,0.5263157894736842,2831.0,1490.0
1285.0,0.011638294704451834,0.4520255863539446,469.0,212.0
1289.0,0.05049878405876222,0.32923832923832924,2035.0,670.0
1294.0,0.6013449798997469,0.3094127842198654,24233.0,7498.0
1302.0,0.004317832150478932,0.27011494252873564,174.0,47.0
1310.0,0.012606084669214352,0.515748031496063,508.0,262.0
1311.0,0.14720333515310935,0.5379298718813217,5932.0,3191.0
1322.0,0.005806739788575116,0.5085470085470085,234.0,119.0
1323.0,0.2199116581468063,0.28842247799593773,8862.0,2556.0
1325.0,0.2540572733138121,0.32223090447353,10238.0,3299.0
1326.0,0.5292074048339868,0.314592516177436,21326.0,6709.0
1327.0,0.13261204029976673,0.43282185628742514,5344.0,2313.0
1329.0,0.5761576256886198,0.3300025842019123,23218.0,7662.0
1331.0,0.06444488560226314,0.30997304582210244,2597.0,805.0
1334.0,0.051764355551143976,0.587248322147651,2086.0,1225.0
1341.0,0.9500223336145714,0.3090847351373942,38284.0,11833.0
1342.0,0.998436646979999,0.3132595998508761,40235.0,12604.0
1343.0,0.9999503697453967,0.3128102044867977,40296.0,12605.0
1349.0,0.03280559829271924,0.8290468986384266,1322.0,1096.0
1351.0,0.017246513474614124,0.30071942446043165,695.0,209.0
1355.0,0.4490793587771105,0.2934187986959164,18097.0,5310.0
1356.0,0.07816765100004963,0.5028571428571429,3150.0,1584.0
1357.0,0.08452032358926001,0.49236641221374045,3406.0,1677.0
1358.0,0.08712591195592834,0.4790657932213045,3511.0,1682.0
1359.0,0.09114596257878803,0.4633814320718759,3673.0,1702.0
1361.0,0.998188495706983,0.3126413921690491,40225.0,12576.0
1362.0,0.9999751848726984,0.3128024418691217,40297.0,12605.0
1363.0,0.1792644796267805,0.5447120708748616,7224.0,3935.0
1365.0,0.9096481214948632,0.3269225523092451,36657.0,11984.0
1367.0,0.9999751848726984,0.3128024418691217,40297.0,12605.0
1368.0,0.9998014789815872,0.3128071481757259,40290.0,12603.0
