id_ip,ratio_active,strength_daily,strength_weekly,max_strength
65.0,0.9995285125812696,0.4465490698141685,0.6852514449908939,0.6852514449908939
73.0,0.9999503697453967,0.5822485472598877,0.658166917849826,0.658166917849826
75.0,0.0464539183086009,,,
78.0,0.0491091369298724,,,
82.0,0.7485731301801578,0.3458928637685833,0.3630346039288731,0.3630346039288731
83.0,0.981860141942528,0.6636623937504444,0.7020208356488747,0.7020208356488747
84.0,0.0690604992803613,,,
88.0,0.003498932949526,,,
92.0,1.0,0.6871986135215684,0.827211065076473,0.827211065076473
93.0,0.9986103528711102,0.7096352607661547,0.7898581114483957,0.7898581114483957
94.0,0.9907935877711052,0.4850865127732422,0.534274287722394,0.534274287722394
101.0,0.1599583105861333,,,
102.0,0.9926795374460272,0.5979442185706856,0.6060343813414794,0.6060343813414794
103.0,0.9999503697453967,0.7170593196212365,0.7444106226539904,0.7444106226539904
104.0,0.9999503697453967,0.611968847494023,0.6897293146526913,0.6897293146526913
106.0,0.0299270435257332,,,
111.0,0.9989577646533326,0.6185863029662958,0.6886344429095973,0.6886344429095973
118.0,0.996873293959998,0.5604683415385385,0.5504403638386408,0.5604683415385385
119.0,0.9653084520323588,0.6471727512986143,0.7105878913689764,0.7105878913689764
120.0,0.9912898903171372,0.3674969672266071,0.3783415809335423,0.3783415809335423
121.0,0.9998014789815872,0.3728449598845121,0.3742431762147058,0.3742431762147058
122.0,0.99937962181746,0.4941123140491066,0.4807589260723351,0.4941123140491066
123.0,0.9979155293066654,0.5771458036553458,0.5771421863110955,0.5771458036553458
128.0,0.999751848726984,0.482996766892817,0.461039495632921,0.482996766892817
129.0,0.7856469303687528,0.3488427539545691,0.3550500960445988,0.3550500960445988
133.0,0.0434761030324085,,,
136.0,0.0407712541565338,,,
146.0,0.996501067050474,0.684953685886307,0.7488999764058233,0.7488999764058233
152.0,0.0975730805499032,,,
153.0,0.0393071616457392,,,
154.0,0.9470445183383792,0.3424223879398487,0.3517494802090279,0.3517494802090279
155.0,0.9705196287656956,0.3571341264687998,0.2752898414379502,0.3571341264687998
157.0,0.0473472628914586,,,
161.0,0.3361953446821182,,,
164.0,0.1784703955531291,,,
171.0,0.5150379671447715,0.348902996128867,0.3576344556741357,0.3576344556741357
172.0,0.070201995136235,,,
178.0,0.0887885254851357,,,
179.0,0.9992803613082536,0.3740653376978717,0.4071841321579985,0.4071841321579985
180.0,0.0255347659933495,,,
182.0,0.0273214551590649,,,
185.0,0.1583205121842275,,,
187.0,0.9966747729415852,0.3537441361751555,0.3588528991318824,0.3588528991318824
190.0,0.9420566777507569,0.3510191246685165,0.3590543210455624,0.3590543210455624
196.0,0.9920095290088838,0.3572753242200583,0.3761234667633465,0.3761234667633465
197.0,0.0176187403841381,,,
200.0,0.0175691101295349,,,
203.0,0.0329048588019256,,,
204.0,0.9994540671993648,0.4482198267298427,0.6637329429656347,0.6637329429656347
205.0,0.9998262941088888,0.6417401559892036,0.6655396024448931,0.6655396024448931
206.0,0.6912750012407564,0.3524572153915136,0.3628411663382552,0.3628411663382552
212.0,0.003747084222542,,,
214.0,0.2528413320760335,,,
221.0,0.0951660132016477,,,
226.0,0.1017668370638741,,,
227.0,0.94086555164028,0.3473765722134995,0.3726235374903481,0.3726235374903481
228.0,0.8110576207255943,0.3389939723522922,0.3693432827205299,0.3693432827205299
232.0,0.018065412675567,,,
235.0,1.0,0.6884367679901383,0.7025967403210002,0.7025967403210002
236.0,0.9882624447863416,0.5944058586306211,0.6034535820357793,0.6034535820357793
237.0,0.8169636210233758,0.3520039909771565,0.3696909484385339,0.3696909484385339
238.0,0.9997270335996824,0.720700897047605,0.7511688103946184,0.7511688103946184
241.0,0.7461908779592039,0.3611857026019589,0.3684994512980306,0.3684994512980306
249.0,0.0935530299270435,,,
251.0,0.0173209588565189,,,
254.0,0.0798054494019554,,,
256.0,0.699736959650603,0.3543596592924261,0.3622852895896765,0.3622852895896765
261.0,0.128840140949923,,,
266.0,0.0178420765298525,,,
273.0,0.0751898357238572,,,
274.0,0.9934488063923768,0.770291393860624,0.7878611514605611,0.7878611514605611
275.0,0.0484639436200307,,,
283.0,0.0713186758648071,,,
286.0,0.0966052905851407,,,
287.0,0.0462305821628864,,,
290.0,0.0771502307806839,,,
292.0,0.3153010074941684,,,
295.0,0.0753139113603652,,,
300.0,0.5761824408159214,0.3507055726663627,0.3567949468224749,0.3567949468224749
302.0,0.0565784902476549,,,
305.0,1.0,0.615081242559535,0.6465543833838818,0.6465543833838818
306.0,0.9828279319072908,0.5110384613218268,0.5394137099228713,0.5394137099228713
308.0,0.0677452975333763,,,
314.0,0.0359323043327212,,,
315.0,0.8795473720780188,0.3480396695968368,0.3733143047896726,0.3733143047896726
316.0,0.0762072559432229,,,
319.0,0.3482058662960941,,,
326.0,0.063824507419723,,,
332.0,0.9957317981041244,0.4262330090648604,0.4445440270926795,0.4445440270926795
342.0,0.9991066554171424,0.5349883707064457,0.5317851041835246,0.5349883707064457
343.0,0.9861779740930072,0.3517307606514174,0.367718842474813,0.367718842474813
344.0,0.9893046801330092,0.388767608077372,0.3897120574269651,0.3897120574269651
347.0,0.9998262941088888,0.5722518073529225,0.6266551966136347,0.6266551966136347
348.0,0.9988833192714278,0.5913177789424872,0.5479064140706926,0.5913177789424872
364.0,0.0244677155193806,,,
367.0,1.0,0.446625298908359,0.4762003252175358,0.4762003252175358
369.0,0.0366023127698645,,,
370.0,0.3212566380465532,,,
375.0,0.0734279616854434,,,
378.0,0.0730309196486178,,,
379.0,0.0854136681721177,,,
381.0,0.1071020894337188,,,
382.0,0.0806739788575115,,,
383.0,0.2990470991116184,,,
384.0,0.9756067298625242,0.3640296587812427,0.3570884716800407,0.3640296587812427
385.0,0.9687329395999802,0.562350850552817,0.3338191252118075,0.562350850552817
386.0,0.9943917812298376,0.5271215276343146,0.5158160029242929,0.5271215276343146
388.0,0.900540969775175,0.3628190741532371,0.3648676241075954,0.3648676241075954
396.0,0.00387115985905,,,
398.0,0.9960792098863468,0.6695377627473136,0.7529783933700354,0.7529783933700354
399.0,0.0724353565933793,,,
403.0,0.0733535163035386,,,
404.0,0.0367263884063725,,,
406.0,0.0056826641520671,,,
407.0,0.9999503697453967,0.3775435261870666,0.3729154678841355,0.3775435261870666
408.0,0.2522457690207951,,,
409.0,0.2403593230433272,,,
410.0,0.9474167452479032,0.5291185295234582,0.5160141128002969,0.5291185295234582
411.0,0.9989081343987296,0.6882500378114131,0.791392768891247,0.791392768891247
412.0,0.0646434066206759,,,
413.0,0.9995533277085712,0.4120122038497092,0.4190951523200625,0.4190951523200625
415.0,0.1026105513921286,,,
416.0,0.1467318477343789,,,
419.0,0.0788872896917961,,,
420.0,0.1000049630254603,,,
430.0,0.9464489552831404,0.3401203844252373,0.3504312448737759,0.3504312448737759
432.0,0.99736959650603,0.6666691627331168,0.7347643922737965,0.7347643922737965
433.0,0.7120948930468013,0.3506835177981859,0.3560064102386288,0.3560064102386288
434.0,0.996873293959998,0.6709092197415377,0.7502191096978453,0.7502191096978453
435.0,0.9998014789815872,0.4812917625736586,0.4767282578855025,0.4812917625736586
436.0,0.1016675765546677,,,
437.0,0.1779740930070971,,,
438.0,0.2162638344334706,,,
440.0,0.0203980346419177,,,
446.0,0.1442751501315201,,,
447.0,0.7683011563849322,0.3553539529800271,0.3586994314413857,0.3586994314413857
453.0,0.9700233262196636,0.366825164816712,0.3791572509965264,0.3791572509965264
454.0,0.0724353565933793,,,
457.0,0.0927837609806938,,,
460.0,0.5592088937416249,0.3515521830345505,0.3660862635687213,0.3660862635687213
463.0,0.9911409995533276,0.3629788426109578,0.3878942005700418,0.3878942005700418
464.0,0.0457094644895528,,,
467.0,0.9981140503250782,0.474232030084465,0.475544290520228,0.475544290520228
468.0,0.9993548066901584,0.4974717648935662,0.7385245351497964,0.7385245351497964
469.0,0.2735619633728721,,,
474.0,0.7502605588366669,0.3527455947641431,0.3467278709340606,0.3527455947641431
484.0,0.6822919251575761,0.3476657214172387,0.3598665846834571,0.3598665846834571
491.0,0.9999255546180952,0.4590612284946676,0.4928021067266376,0.4928021067266376
493.0,0.998560722616507,0.4773254290497295,0.7142763040247195,0.7142763040247195
494.0,0.7595166013201647,0.6954860173288699,0.8184333965533357,0.8184333965533357
495.0,0.9999255546180952,0.4962988263145977,0.5141674790882254,0.5141674790882254
500.0,0.8582559928532434,0.3618597226398893,0.3819544763455345,0.3819544763455345
501.0,0.4652588217777557,0.5498951844516187,0.5031408696238726,0.5498951844516187
510.0,0.3085264777408308,,,
511.0,0.9998014789815872,0.4336127424509088,0.5276657602227972,0.5276657602227972
512.0,0.0658097176038513,,,
519.0,0.5388356742270087,0.3457575798200124,0.3671184044674459,0.3671184044674459
521.0,0.9999503697453967,0.5085889089231999,0.4999883282548629,0.5085889089231999
523.0,0.1540523102883517,,,
524.0,0.0548662464638443,,,
525.0,0.0402997667378033,,,
530.0,0.1111717703111817,,,
531.0,0.9999503697453967,0.5854040087547696,0.5859301545804403,0.5859301545804403
532.0,0.9999007394907936,0.4242521083607342,0.4217325900059855,0.4242521083607342
533.0,0.9999751848726984,0.6411672372804051,0.7187745973284732,0.7187745973284732
535.0,0.0032011514219067,,,
536.0,0.0263040349396992,,,
537.0,0.1703558489255049,,,
538.0,0.2387215246414214,,,
544.0,0.1799593031912253,,,
546.0,0.0471735570003474,,,
547.0,0.0079656558638145,,,
551.0,0.1452429400962827,,,
552.0,0.8490743957516502,0.5136289272497798,0.5566494974904932,0.5566494974904932
553.0,0.9779393518288748,0.3659736678584486,0.3880377904422909,0.3880377904422909
554.0,0.9752345029530002,0.6945177146808517,0.7157147590904096,0.7157147590904096
556.0,0.8990272470097772,0.3999414629327771,0.4014409939386162,0.4014409939386162
562.0,0.8806888679338924,0.3491707100711737,0.3601118786920644,0.3601118786920644
563.0,0.0710953397190927,,,
564.0,0.0835029033698942,,,
566.0,0.9996774033450792,0.6944182317892773,0.80345274530792,0.80345274530792
567.0,1.0,0.4992287451506465,0.4660982803292424,0.4992287451506465
568.0,1.0,0.6553465872727648,0.7629968312810342,0.7629968312810342
569.0,0.9915876718447566,0.6407671515927831,0.6463336311846315,0.6463336311846315
570.0,1.0,0.4752481647403348,0.4961299473684989,0.4961299473684989
571.0,0.9934488063923768,0.4828561111947055,0.5580409300764975,0.5580409300764975
579.0,0.7597399374658792,0.352481350129727,0.3616712774213063,0.3616712774213063
582.0,0.1305771998610352,,,
585.0,0.9995781428358728,0.6136636036832208,0.6558032255130279,0.6558032255130279
591.0,0.095960097275299,,,
594.0,0.07151719688322,,,
598.0,0.1683954538686783,,,
600.0,0.9877165119857064,0.3533131697611518,0.3466106612757157,0.3533131697611518
602.0,0.1122388207851506,,,
603.0,0.1221648717057918,,,
608.0,0.9726289145863318,0.3446782188985791,0.346378439952169,0.346378439952169
614.0,0.9998262941088888,0.719546623668626,0.7836573148241791,0.7836573148241791
615.0,0.9161496848478832,0.6405391212493805,0.6302818831710847,0.6405391212493805
616.0,0.9979155293066654,0.3481800142840818,0.3621090739402304,0.3621090739402304
617.0,0.7497394411633331,0.3512205821824388,0.3650894773400674,0.3650894773400674
618.0,0.9549357288202888,0.3447281624830401,0.3615625364865631,0.3615625364865631
619.0,0.2104322795175939,,,
620.0,0.0479924562013003,,,
630.0,0.0152364881631842,,,
631.0,0.0147153704898506,,,
637.0,0.0292818502158916,,,
638.0,0.2369844657303092,,,
642.0,0.0680182639336939,,,
643.0,0.975358578589508,0.3566248542659547,0.3714878951298721,0.3714878951298721
644.0,1.0,0.6562199505926498,0.7815753346923797,0.7815753346923797
645.0,0.8309841679487816,0.3519139427744642,0.3526234705750952,0.3526234705750952
646.0,0.0256836567571591,,,
659.0,0.0440964812149486,,,
661.0,0.985433520273959,0.5601373668835227,0.5633283418176023,0.5633283418176023
662.0,1.0,0.3998244513427625,0.4039225470588988,0.4039225470588988
668.0,0.5964067695667279,0.3474823234201069,0.3782242342856473,0.3782242342856473
671.0,0.9878902178768176,0.6895589565847744,0.7687505358462557,0.7687505358462557
672.0,0.1889423792744057,,,
673.0,0.0484391284927291,,,
675.0,0.0604744652340066,,,
680.0,0.0429053551044716,,,
681.0,0.7614521812496898,0.7013003042257848,0.7054643842403014,0.7054643842403014
692.0,0.3254752096878257,,,
695.0,0.0213410094793786,,,
696.0,0.7432626929376148,0.3792802343589764,0.3836212840944532,0.3836212840944532
697.0,0.132090922626433,,,
699.0,0.0732790709216338,,,
713.0,0.1353665194302446,,,
714.0,0.1237034095984912,,,
718.0,0.0577199861035287,,,
724.0,0.0161794630006451,,,
733.0,0.0180157824209638,,,
736.0,0.0253362449749367,,,
738.0,0.2201349942925207,,,
741.0,0.7707330388604894,0.3354447671725632,0.3520361779145681,0.3520361779145681
744.0,0.0237480768276341,,,
747.0,0.995880688867934,0.6161533084707116,0.6795637248452682,0.6795637248452682
748.0,0.0970519628765695,,,
749.0,0.0521613975879696,,,
753.0,0.1716958657997915,,,
761.0,0.1421906794381855,,,
764.0,0.9356791900342448,0.3548562318035837,0.3696644280325141,0.3696644280325141
771.0,0.0300263040349397,,,
778.0,0.8576852449253065,0.3574811323097353,0.3745308907285256,0.3745308907285256
790.0,0.4015832051218422,0.3334187743403951,0.3483313232198256,0.3483313232198256
793.0,0.1342002084470693,,,
794.0,0.0928830214899002,,,
795.0,0.0853640379175145,,,
802.0,0.1039257531391136,,,
804.0,0.0325574470197032,,,
805.0,0.0041441262593677,,,
808.0,0.1020398034641917,,,
809.0,0.8615315896570549,0.3543010539888165,0.3603786089960058,0.3603786089960058
824.0,0.0862573825003722,,,
825.0,0.9989577646533326,0.5943194060732064,0.6670857881355718,0.6670857881355718
830.0,0.124968981090873,,,
834.0,0.0889374162489453,,,
840.0,0.2677304084569953,,,
841.0,0.8125961586182937,0.3848072035880731,0.3951434294989948,0.3951434294989948
844.0,0.1935828080798054,,,
854.0,0.6428606878753288,0.3449283026698756,0.3507432998447257,0.3507432998447257
860.0,0.9998262941088888,0.619139265213922,0.6351824662592341,0.6351824662592341
862.0,0.9999503697453967,0.8354935673893157,0.7874634751927742,0.8354935673893157
863.0,0.953744602709812,0.3477093954813812,0.3511977572680124,0.3511977572680124
868.0,0.0980693830959352,,,
873.0,0.6363343093950072,0.3495567966624622,0.3595346319139109,0.3595346319139109
874.0,0.010496798848578,,,
878.0,0.5244925306466822,0.3307868156602038,0.3427646543606711,0.3427646543606711
879.0,0.9999255546180952,0.6138055283481454,0.6323993623589985,0.6323993623589985
880.0,0.9992307310536503,0.623448701640471,0.6905649936899866,0.6905649936899866
884.0,0.2313266167055437,,,
889.0,0.0047645044419077,,,
893.0,0.7806590897811305,0.6521280277528028,0.6200724267085287,0.6521280277528028
894.0,0.4121296342250236,0.3344466571196374,0.3611890814650494,0.3611890814650494
895.0,0.7587969626284183,0.4372127231889872,0.4636564496466488,0.4636564496466488
896.0,0.9957566132314258,0.5527317606895249,0.6448691613075079,0.6448691613075079
899.0,0.6886197826194849,0.3401635293542236,0.360438695227928,0.360438695227928
902.0,0.6567819742915281,0.3579435451326637,0.3554710163533164,0.3579435451326637
905.0,0.1645739242642314,,,
917.0,0.0938756265819643,,,
919.0,0.4386818204377388,0.3692063215706723,0.3830638082578553,0.3830638082578553
923.0,0.0767780038711598,,,
925.0,0.9999255546180952,0.4274892663986601,0.4359769399800298,0.4359769399800298
926.0,0.1115439972207057,,,
927.0,0.6540771254156534,0.4548936308971563,0.486907339649142,0.486907339649142
929.0,0.1122884510397538,,,
937.0,0.7615762568861978,0.3736226873153919,0.3700182154904313,0.3736226873153919
939.0,0.6452677552235843,0.3432565433071751,0.3550169899327945,0.3550169899327945
944.0,0.8310586133306864,0.4359184236846406,0.4248003550313399,0.4359184236846406
945.0,0.1739044121296342,,,
953.0,0.7467368107598392,0.3497552179948996,0.3608411384840221,0.3608411384840221
954.0,0.2262643307360166,,,
962.0,0.011439773686039,,,
967.0,0.909846642513276,0.3998881787579845,0.3824280074315115,0.3998881787579845
977.0,0.5139709166708025,0.3399876800538343,0.3500860790568407,0.3500860790568407
983.0,0.1994143629956821,,,
984.0,1.0,0.635973606003814,0.7067558210493138,0.7067558210493138
985.0,0.0034741178222244,,,
987.0,0.0032755968038116,,,
988.0,0.0279170182143034,,,
991.0,0.114149585587374,,,
994.0,0.1293612586232567,,,
999.0,0.1228100650156335,,,
1008.0,0.1179959303191225,,,
1013.0,0.9968484788326964,0.3615027452410525,0.371177702883689,0.371177702883689
1014.0,0.8900938011812001,0.3483064085602486,0.36431259506737,0.36431259506737
1016.0,0.0676212218968683,,,
1017.0,0.0936026601816467,,,
1019.0,0.0983671646235545,,,
1023.0,0.209861531589657,,,
1026.0,0.0475954141644746,,,
1032.0,0.1567571591642265,,,
1037.0,0.0174450344930269,,,
1040.0,0.005062285969527,,,
1042.0,0.0485880192565387,,,
1046.0,0.0488113554022532,,,
1050.0,0.0197280262047744,,,
1053.0,0.7047992456201301,0.3450861487892636,0.3610200100055718,0.3610200100055718
1067.0,0.1381458136880242,,,
1069.0,0.9532979304183832,0.3537485715115668,0.3663941530487683,0.3663941530487683
1076.0,0.0173954042384237,,,
1084.0,0.9937962181745992,0.718381829533774,0.7836098639706863,0.7836098639706863
1087.0,0.1716958657997915,,,
1088.0,0.0675964067695667,,,
1092.0,0.086331827882277,,,
1099.0,0.0308948334904958,,,
1111.0,0.3532433371383195,,,
1114.0,0.0576455407216239,,,
1116.0,0.9999007394907936,0.6296726497200453,0.6974985050877331,0.6974985050877331
1126.0,0.0986897612784753,,,
1128.0,0.2513524244379373,,,
1129.0,0.3658742369348354,,,
1131.0,0.9999751848726984,0.5220428759537039,0.4909552250659001,0.5220428759537039
1135.0,0.1458881334061244,,,
1138.0,0.0855377438086257,,,
1139.0,0.0039704203682564,,,
1142.0,0.0677204824060747,,,
1154.0,0.8094942677055933,0.3487388631060121,0.3596649704095054,0.3596649704095054
1155.0,0.0685641967343292,,,
1158.0,0.0378430691349446,,,
1162.0,0.0771502307806839,,,
1166.0,0.0247406819196982,,,
1168.0,0.0804754578390987,,,
1178.0,0.017941337039059,,,
1179.0,0.9999007394907936,0.6298324028334327,0.6493954754050655,0.6493954754050655
1190.0,0.0757605836517941,,,
1191.0,0.070077919499727,,,
1195.0,0.0192813539133455,,,
1196.0,0.642910318129932,0.3506524092679776,0.3525441458999908,0.3525441458999908
1197.0,0.0842721723162439,,,
1200.0,0.0426075735768524,,,
1204.0,1.0,0.4331609860761473,0.4211262966668039,0.4331609860761473
1207.0,0.1090376693632438,,,
1209.0,0.0823365923867189,,,
1218.0,0.0843466176981487,,,
1220.0,0.9999751848726984,0.3555188827302096,0.3537098612146496,0.3555188827302096
1233.0,0.1230085860340463,,,
1234.0,0.9993548066901584,0.7362361016265734,0.8175766719747048,0.8175766719747048
1235.0,0.9672192168345825,0.3461522569429119,0.3624203639267932,0.3624203639267932
1241.0,0.8919549357288203,0.4106482475202672,0.4186711976102761,0.4186711976102761
1243.0,0.5434016576505037,0.3480877311750838,0.384355322980794,0.384355322980794
1245.0,0.6900838751302795,0.3842034453362802,0.3523458012865352,0.3842034453362802
1251.0,0.0659337932403593,,,
1252.0,0.6803067149734479,0.3652395204322998,0.3797773216095297,0.3797773216095297
1255.0,0.07213757506576,,,
1257.0,0.0041689413866693,,,
1261.0,0.9900987642066604,0.3577168212887639,0.3550090509072469,0.3577168212887639
1262.0,0.6908531440766291,0.344048508461061,0.3528649674294772,0.3528649674294772
1264.0,0.2467864410144424,,,
1266.0,0.0037967144771452,,,
1268.0,0.0491835823117772,,,
1278.0,0.1213459725048389,,,
1283.0,0.1001786689165715,,,
1284.0,0.0702516253908382,,,
1285.0,0.0116382947044518,,,
1289.0,0.0504987840587622,,,
1294.0,0.6013449798997469,0.3638519795730275,0.3633071195600366,0.3638519795730275
1302.0,0.0043178321504789,,,
1310.0,0.0126060846692143,,,
1311.0,0.1472033351531093,,,
1322.0,0.0058067397885751,,,
1323.0,0.2199116581468063,,,
1325.0,0.2540572733138121,,,
1326.0,0.5292074048339868,0.3469270849113813,0.3574204309014774,0.3574204309014774
1327.0,0.1326120402997667,,,
1329.0,0.5761576256886198,0.3651262739161023,0.3983094518253617,0.3983094518253617
1331.0,0.0644448856022631,,,
1334.0,0.0517643555511439,,,
1341.0,0.9500223336145714,0.3566943761611367,0.3695022810293129,0.3695022810293129
1342.0,0.998436646979999,0.4965486480378277,0.4705983082520959,0.4965486480378277
1343.0,0.9999503697453967,0.5401985677709582,0.8028351286260744,0.8028351286260744
1349.0,0.0328055982927192,,,
1351.0,0.0172465134746141,,,
1355.0,0.4490793587771105,0.3690114231663273,0.3650805840592791,0.3690114231663273
1356.0,0.0781676510000496,,,
1357.0,0.08452032358926,,,
1358.0,0.0871259119559283,,,
1359.0,0.091145962578788,,,
1361.0,0.998188495706983,0.6093192191480168,0.5612435504540653,0.6093192191480168
1362.0,0.9999751848726984,0.5461577131955061,0.4976323487247882,0.5461577131955061
1363.0,0.1792644796267805,,,
1365.0,0.9096481214948632,0.5649494575943748,0.5721523199080365,0.5721523199080365
1367.0,0.9999751848726984,0.5223266995444313,0.5438027139373129,0.5438027139373129
1368.0,0.9998014789815872,0.4751016035127759,0.5129752054604176,0.5129752054604176
1369.0,0.9999503697453967,0.850209924950881,0.8096385839959868,0.850209924950881
1370.0,0.999875924363492,0.5422647675297443,0.7686332635212226,0.7686332635212226
1375.0,0.0645937763660727,,,
1376.0,0.058762221450196,,,
1378.0,0.0995086604794282,,,
1379.0,0.1039753833937168,,,
1380.0,0.9994540671993648,0.6168036827639518,0.6721933912919389,0.6721933912919389
1381.0,0.8944612635862822,0.3466961493803089,0.3579460841220119,0.3579460841220119
1382.0,0.9989081343987296,0.5692248553336952,0.6036114933777699,0.6036114933777699
1383.0,1.0,0.820066438338679,0.8700854626167057,0.8700854626167057
1384.0,1.0,0.604288720398156,0.6037712353045694,0.604288720398156
1385.0,0.2039307161645739,,,
1391.0,0.1586927390937515,,,
1392.0,0.5797806342746539,0.3508460077469875,0.359816083227894,0.359816083227894
1393.0,0.0037222690952404,,,
1395.0,0.9996029579631744,0.4234152559974941,0.4180162801623928,0.4234152559974941
1396.0,0.9999503697453967,0.5604026052665545,0.6372879939135244,0.6372879939135244
1397.0,0.8064171919201946,0.4448705242667493,0.4356811930646532,0.4448705242667493
1398.0,0.5723360960841729,0.4930926260299526,0.4889936779358395,0.4930926260299526
1399.0,0.9940195543203136,0.5697976196414478,0.596547273142579,0.596547273142579
1404.0,0.0035733783314308,,,
1413.0,0.152910814432478,,,
1414.0,0.0583403642860687,,,
1420.0,0.1245223087994441,,,
1422.0,0.3276837560176683,,,
1423.0,0.0910963323241848,,,
1438.0,0.0706486674276639,,,
1449.0,0.0901781726140255,,,
1450.0,0.1764107399870961,,,
1451.0,0.0722864658295697,,,
1452.0,0.065139709166708,,,
1458.0,0.7986252419474912,0.3483159433902051,0.3627850856423025,0.3627850856423025
1466.0,0.3134150578192466,,,
1473.0,0.029381110725098,,,
1475.0,0.0673730706238523,,,
1476.0,0.0760831803067149,,,
1480.0,0.9814134696510992,0.3506368415078992,0.3629410260142389,0.3629410260142389
1481.0,0.907985507965656,0.3469611767682716,0.3692607424621046,0.3692607424621046
1490.0,0.6368802421956424,0.3514698384681564,0.3563425692731504,0.3563425692731504
1493.0,0.135217628666435,,,
1500.0,0.0572733138120998,,,
1508.0,0.7116234056280709,0.360811694402892,0.3694483524661915,0.3694483524661915
1509.0,0.1289890317137327,,,
1510.0,0.9859050076926896,0.3588497007505011,0.3812821900669938,0.3812821900669938
1511.0,0.9992059159263488,0.7334343148558453,0.761408339117609,0.761408339117609
1513.0,0.0057074792793687,,,
1514.0,0.0628319023276589,,,
1517.0,0.3666931361357883,,,
1519.0,0.8013549059506675,0.5475845251197979,0.5997209380742612,0.5997209380742612
1520.0,0.9642165864310884,0.3547544925912121,0.3677269209292005,0.3677269209292005
1521.0,0.6983969427763165,0.3847897150854454,0.3964184689562275,0.3964184689562275
1529.0,0.7800635267258921,0.7469962925792535,0.756274242971394,0.756274242971394
1534.0,0.0855129286813241,,,
1535.0,0.7509305672738101,0.3425956291583488,0.3580736745781551,0.3580736745781551
1536.0,0.0377686237530398,,,
1538.0,0.0548414313365427,,,
1539.0,0.0746190877959204,,,
1540.0,0.9992059159263488,0.4942912081966718,0.6334381452200134,0.6334381452200134
1541.0,0.078390987145764,,,
1551.0,1.0,0.3550792478570314,0.3599085445105073,0.3599085445105073
1552.0,0.9304928284282098,0.3550618906170893,0.2934113037169359,0.3550618906170893
1553.0,0.9983870167253958,0.3651810946536385,0.3743878282081733,0.3743878282081733
1554.0,0.156161596108988,,,
1555.0,1.0,0.7293374738371913,0.6849533092977709,0.7293374738371913
1556.0,1.0,0.5218590420744363,0.5231941796177537,0.5231941796177537
1557.0,1.0,0.4713061954277082,0.4318208987135625,0.4713061954277082
1558.0,0.9458285771006004,0.4582666719649596,0.4642230895293749,0.4642230895293749
1565.0,0.9770211921187156,0.3688423085425973,0.3728744749523067,0.3728744749523067
1567.0,0.994242890466028,0.7923004011724624,0.8103209949197011,0.8103209949197011
1569.0,0.9990322100352376,0.7074581128297261,0.7862849307372541,0.7862849307372541
1570.0,0.9989329495260312,0.4254386691861797,0.42226877517479,0.4254386691861797
