id_ip,ratio_active,strength_daily,strength_weekly,max_strength
204.0,0.9994045846978268,0.4289606329795744,0.6107103235187453,0.6107103235187453
205.0,0.9998511461744568,0.7291103663127119,0.7336553813867861,0.7336553813867861
206.0,0.956236975290265,0.3604028730796216,0.3710552777468308,0.3710552777468308
212.0,0.0005954153021732,,,
214.0,0.3816612086930634,,,
221.0,0.1676094075617743,,,
226.0,0.1442393569514736,,,
227.0,0.9927061625483776,0.3766241359463856,0.3824476248592251,0.3824476248592251
228.0,0.9800535873771956,0.351876073287808,0.369151765106064,0.369151765106064
232.0,0.0111640369157487,,,
235.0,0.9998511461744568,0.7824786974150377,0.777351576633309,0.7824786974150377
236.0,0.9968740696635904,0.6377866182724004,0.6199227315461087,0.6377866182724004
237.0,0.9879428401309912,0.3633508721801364,0.3667413716085501,0.3667413716085501
238.0,0.9998511461744568,0.7498796876323144,0.7805600755960651,0.7805600755960651
241.0,0.976034534087526,0.3666334525073201,0.3712456851954987,0.3712456851954987
249.0,0.1545102709139625,,,
251.0,0.0221792200059541,,,
254.0,0.1111938076808574,,,
256.0,0.961000297707651,0.3739184769097419,0.3697381153536475,0.3739184769097419
261.0,0.1586781780291753,,,
266.0,0.0101220601369455,,,
273.0,0.105835069961298,,,
274.0,0.9998511461744568,0.8363358369847069,0.8363124833496213,0.8363358369847069
275.0,0.070110151830902,,,
283.0,0.0951175945221792,,,
286.0,0.1445370646025602,,,
287.0,0.0565644537064602,,,
290.0,0.1105983923786841,,,
292.0,0.4668055969038404,0.3964751284009808,0.3736401252158524,0.3964751284009808
295.0,0.111044953855314,,,
300.0,0.8978862756772849,0.3600596087051033,0.3776840674598261,0.3776840674598261
302.0,0.0879726108961,,,
305.0,0.9998511461744568,0.7014548160660301,0.7248464793665325,0.7248464793665325
306.0,0.9919618934206608,0.5554212103728204,0.5453654185460657,0.5554212103728204
308.0,0.096903840428699,,,
314.0,0.0495683239059243,,,
315.0,0.9924084548972908,0.3745661139129144,0.4217897361386213,0.4217897361386213
316.0,0.1103006847275975,,,
319.0,0.3891038999702292,,,
326.0,0.0933313486156594,,,
332.0,0.9998511461744568,0.5130251611462793,0.540433315654639,0.540433315654639
342.0,0.9992557308722834,0.5908895763083213,0.564932579592833,0.5908895763083213
343.0,0.9997022923489134,0.3596552338662222,0.3589645287087742,0.3596552338662222
344.0,0.9980649002679368,0.4572616334085813,0.4054751497425488,0.4572616334085813
347.0,0.9998511461744568,0.6475153184414949,0.6931937013603764,0.6931937013603764
348.0,0.9988091693956536,0.5841713762691879,0.5281494770297692,0.5841713762691879
364.0,0.034831795177136,,,
367.0,0.9998511461744568,0.5042332572928272,0.5183091469692065,0.5183091469692065
369.0,0.0541827924977671,,,
370.0,0.4511759452217922,0.4526584597309824,0.4453035000261347,0.4526584597309824
375.0,0.0980946710330455,,,
378.0,0.0873771955939267,,,
379.0,0.1250372134563858,,,
381.0,0.1484072640666865,,,
382.0,0.1146174456683536,,,
383.0,0.3024709735040191,,,
384.0,0.9805001488538256,0.3703715145026681,0.3657789993817512,0.3703715145026681
385.0,0.96948496576362,0.5511103478297572,0.2920812028288188,0.5511103478297572
386.0,0.9998511461744568,0.5950603630737403,0.569316558078867,0.5950603630737403
388.0,0.9894313783864244,0.3583744697953377,0.3695194660442121,0.3695194660442121
396.0,0.0005954153021732,,,
398.0,0.9965763620125038,0.6774391571281104,0.7421694097138406,0.7421694097138406
399.0,0.1010717475439118,,,
403.0,0.1369455194998511,,,
404.0,0.0531408157189639,,,
406.0,0.002381661208693,,,
407.0,0.9998511461744568,0.3850008012489448,0.35221392360948,0.3850008012489448
408.0,0.3740696635903542,,,
409.0,0.2584102411431974,,,
410.0,0.96948496576362,0.5723090430881331,0.5401798375705789,0.5723090430881331
411.0,0.9988091693956536,0.680429304054619,0.7794918292854117,0.7794918292854117
412.0,0.0799345043167609,,,
413.0,0.9997022923489134,0.4215642152959193,0.4119822497982607,0.4215642152959193
415.0,0.149598094671033,,,
416.0,0.2381661208693063,,,
419.0,0.1153617147960702,,,
420.0,0.1445370646025602,,,
430.0,0.9927061625483776,0.3303508140429236,0.3401473649295923,0.3401473649295923
432.0,0.9973206311402204,0.6604576826176618,0.7276079115400116,0.7276079115400116
433.0,0.97127121167014,0.3760116716571618,0.3590647155921841,0.3760116716571618
434.0,0.9968740696635904,0.6786507165962312,0.740528117970138,0.740528117970138
435.0,0.9998511461744568,0.4813504702230701,0.4368496769178971,0.4813504702230701
436.0,0.1370943733253944,,,
437.0,0.2104793093182494,,,
438.0,0.3894016076213158,,,
440.0,0.0248585888657338,,,
446.0,0.2289371836856207,,,
447.0,0.979755879726109,0.3549629490670142,0.3705087750222275,0.3705087750222275
453.0,0.9931527240250074,0.3721603061537571,0.3932196711733137,0.3932196711733137
454.0,0.1068770467401012,,,
457.0,0.1554033938672223,,,
460.0,0.88285203929741,0.3608833720977392,0.3755060238955924,0.3755060238955924
463.0,0.9997022923489134,0.4638350153502558,0.4221573645425481,0.4638350153502558
464.0,0.0439118785352783,,,
467.0,0.9980649002679368,0.4813929131136211,0.4510583388765405,0.4813929131136211
468.0,0.99955343852337,0.4954146007070052,0.7586602304694767,0.7586602304694767
469.0,0.4007144983626079,0.29702913740292,0.3805786517799417,0.3805786517799417
474.0,0.894164930038702,0.3721149248887747,0.3545966778637857,0.3721149248887747
484.0,0.9428401309913664,0.3576355486481835,0.3416271289151973,0.3576355486481835
491.0,0.9998511461744568,0.4912972540151222,0.5041826260137214,0.5041826260137214
493.0,0.99910687704674,0.5217388810542383,0.7546380876120204,0.7546380876120204
494.0,0.8563560583506996,0.7289485782500584,0.8327064920560671,0.8327064920560671
495.0,0.9998511461744568,0.6297976658039316,0.6323230495561323,0.6323230495561323
500.0,0.9164930038701996,0.3697613130161782,0.3841770307442474,0.3841770307442474
501.0,0.4657636201250372,0.57732407516411,0.483373121759273,0.57732407516411
510.0,0.5291753498064901,0.3591882531248526,0.415072576772582,0.415072576772582
511.0,0.9998511461744568,0.4505795996924883,0.532291432933604,0.532291432933604
512.0,0.0986900863352188,,,
519.0,0.6263768978862757,0.3424959941412684,0.3834725718865096,0.3834725718865096
521.0,0.9998511461744568,0.480794230187923,0.4401264723149856,0.480794230187923
523.0,0.1920214349508782,,,
524.0,0.082316165525454,,,
525.0,0.0586484072640666,,,
530.0,0.1603155701101518,,,
531.0,0.9998511461744568,0.6702502197890879,0.6445988163566722,0.6702502197890879
532.0,0.9998511461744568,0.4727792611963923,0.4728839720314057,0.4728839720314057
533.0,0.9998511461744568,0.6960518026996971,0.7756302761994138,0.7756302761994138
535.0,0.0008931229532598,,,
536.0,0.0387019946412622,,,
537.0,0.2847573682643644,,,
538.0,0.420065495683239,0.3618421620508026,0.3693503181444761,0.3693503181444761
544.0,0.1915748734742483,,,
546.0,0.0628163143792795,,,
547.0,0.0130991366478118,,,
551.0,0.2089907710628163,,,
552.0,0.9824352485858888,0.6378704325053725,0.6971113885515265,0.6971113885515265
553.0,0.9992557308722834,0.407794198003331,0.4398176604898605,0.4398176604898605
554.0,0.9988091693956536,0.7586688823979005,0.7638174699684068,0.7638174699684068
556.0,0.9738017267043764,0.5114396577609757,0.4664129876318723,0.5114396577609757
562.0,0.9970229234891336,0.3710614323915244,0.3662179547949752,0.3710614323915244
563.0,0.1065793390890145,,,
564.0,0.1268234593629056,,,
566.0,0.9998511461744568,0.6959693205375641,0.803325233543405,0.803325233543405
567.0,0.9998511461744568,0.6013035555970216,0.507678378309629,0.6013035555970216
568.0,0.9998511461744568,0.6999186745680401,0.8045943383276671,0.8045943383276671
569.0,0.9997022923489134,0.721688524444321,0.7144859970905157,0.721688524444321
570.0,0.9998511461744568,0.4873104484704943,0.5076377332201472,0.5076377332201472
571.0,0.995236677582614,0.4705360410531132,0.549228068378276,0.549228068378276
579.0,0.9822863947603452,0.4003406819046863,0.3823827428758349,0.4003406819046863
582.0,0.1743078297112235,,,
585.0,0.9997022923489134,0.6866030260224327,0.7228387959536746,0.7228387959536746
591.0,0.1323310509080083,,,
594.0,0.1169991068770467,,,
598.0,0.2776123846382852,,,
600.0,0.99955343852337,0.3653884677082076,0.348078219725292,0.3653884677082076
602.0,0.1504912176242929,,,
603.0,0.1719261685025305,,,
608.0,0.9888359630842511,0.3458512050156471,0.3221288470899505,0.3458512050156471
614.0,0.9998511461744568,0.739089167338808,0.8009318467754294,0.8009318467754294
615.0,0.9547484370348318,0.653528567271227,0.6228869225555786,0.653528567271227
616.0,0.9998511461744568,0.3641393456471672,0.3565170451805762,0.3641393456471672
617.0,0.9748437034831796,0.3576189776369235,0.3760403511521558,0.3760403511521558
618.0,0.99910687704674,0.3513800955966489,0.352637830452433,0.352637830452433
619.0,0.3169097945817207,,,
620.0,0.0718963977374218,,,
630.0,0.0223280738314974,,,
631.0,0.016969336111938,,,
637.0,0.0434653170586484,,,
638.0,0.358440011908306,,,
642.0,0.1091098541232509,,,
643.0,0.9965763620125038,0.3791787467064202,0.3587971233855976,0.3791787467064202
644.0,0.9998511461744568,0.7182615048812722,0.8366503524123395,0.8366503524123395
645.0,0.9924084548972908,0.3480530464890705,0.3597984039253858,0.3597984039253858
646.0,0.0306638880619231,,,
659.0,0.0634117296814528,,,
661.0,0.997171777314677,0.6129445743339648,0.5957468249143614,0.6129445743339648
662.0,0.9998511461744568,0.4180242414353379,0.3963024275280583,0.4180242414353379
668.0,0.9127716582316164,0.3608780703861696,0.3716866660867503,0.3716866660867503
671.0,0.9994045846978268,0.7558466578764929,0.8345356244903984,0.8345356244903984
672.0,0.3221196784757368,,,
673.0,0.0671330753200357,,,
675.0,0.0812741887466508,,,
680.0,0.0638582911580827,,,
681.0,0.8253944626376898,0.7430818754635095,0.7336366165019104,0.7430818754635095
692.0,0.3511461744566835,,,
695.0,0.0244120273891039,,,
696.0,0.9724620422744864,0.4304082194285121,0.4192757245953222,0.4304082194285121
697.0,0.2019946412622804,,,
699.0,0.1126823459362905,,,
713.0,0.1689490919916642,,,
714.0,0.1628460851443882,,,
718.0,0.0960107174754391,,,
724.0,0.0193509973206311,,,
733.0,0.0226257814825841,,,
736.0,0.0349806490026793,,,
738.0,0.3173563560583507,,,
741.0,0.9191723727299792,0.3403632839525251,0.3433043814097892,0.3433043814097892
744.0,0.0343852337005061,,,
747.0,0.9998511461744568,0.7082501791546316,0.7803504616459443,0.7803504616459443
748.0,0.1481095564155999,,,
749.0,0.0668353676689491,,,
753.0,0.2049717177731467,,,
761.0,0.1766894909199166,,,
764.0,0.9880916939565348,0.3767542294612287,0.3859797436073549,0.3859797436073549
771.0,0.0480797856504912,,,
778.0,0.914409050312593,0.3400222246031585,0.3579592393648754,0.3579592393648754
790.0,0.5631140220303662,0.3228097103031118,0.3487679135576658,0.3487679135576658
793.0,0.1769871985710032,,,
794.0,0.1286097052694254,,,
795.0,0.094075617743376,,,
802.0,0.1442393569514736,,,
804.0,0.0196487049717177,,,
805.0,0.0011908306043465,,,
808.0,0.1487049717177731,,,
809.0,0.9892825245608812,0.344372246843731,0.3442138213475738,0.344372246843731
824.0,0.1225066984221494,,,
825.0,0.9994045846978268,0.6575590493687916,0.6913796991938488,0.6913796991938488
830.0,0.1744566835367668,,,
834.0,0.1190830604346531,,,
840.0,0.4950878237570705,0.3657476456801162,0.366718536410084,0.366718536410084
841.0,0.9584697826734148,0.4551600278006409,0.4733875259684701,0.4733875259684701
844.0,0.2875855909496874,,,
854.0,0.944030961595713,0.364865065978882,0.3497802931937609,0.364865065978882
860.0,0.9998511461744568,0.6938500434564676,0.6945658402731185,0.6945658402731185
862.0,0.9998511461744568,0.7991378167505662,0.736825909557389,0.7991378167505662
863.0,0.9983626079190236,0.3414050985365346,0.360301758715558,0.360301758715558
868.0,0.11759452217922,,,
873.0,0.9410538850848468,0.3491641455451167,0.3922430838411246,0.3922430838411246
874.0,0.0163739208097648,,,
878.0,0.7281929145579041,0.3308640334020516,0.3268417044891618,0.3308640334020516
879.0,0.9998511461744568,0.6908970213273464,0.688294506656516,0.6908970213273464
880.0,0.9994045846978268,0.6638185019507484,0.7326847853692603,0.7326847853692603
884.0,0.2429294432866924,,,
889.0,0.0029770765108663,,,
893.0,0.9871985710032748,0.4649021384421715,0.4546559119328099,0.4649021384421715
894.0,0.461446859184281,0.3268280246777614,0.3138655988838588,0.3268280246777614
895.0,0.8300089312295326,0.5087419299268744,0.5095949354555158,0.5095949354555158
896.0,0.9982137540934802,0.576353905844904,0.6707034568217242,0.6707034568217242
899.0,0.9356951473652872,0.3360739335828078,0.3665851240996229,0.3665851240996229
902.0,0.8917832688300089,0.3683156256615717,0.3717845714192586,0.3717845714192586
905.0,0.2264066686513843,,,
917.0,0.0985412325096755,,,
919.0,0.7426317356356058,0.3617689882409302,0.3946249110451556,0.3946249110451556
923.0,0.111044953855314,,,
925.0,0.9998511461744568,0.406412055661244,0.3763007671850951,0.406412055661244
926.0,0.1607621315867818,,,
927.0,0.777016969336112,0.4763913693930475,0.5299766568520696,0.5299766568520696
929.0,0.1671628460851444,,,
937.0,0.9227448645430189,0.3857889596300965,0.3858231143662325,0.3858231143662325
939.0,0.9446263768978864,0.3588672054552672,0.3676155914138835,0.3676155914138835
944.0,0.8309020541827925,0.4673935499975228,0.411848412590006,0.4673935499975228
945.0,0.2688300089312295,,,
953.0,0.9679964275081868,0.3325153498705402,0.3522896768259498,0.3522896768259498
954.0,0.2462042274486454,,,
962.0,0.0122060136945519,,,
967.0,0.988240547782078,0.3847942437641722,0.3613558370524291,0.3847942437641722
977.0,0.7371241440905031,0.3244391763905329,0.3415417631952068,0.3415417631952068
983.0,0.2011015183090205,,,
984.0,0.9998511461744568,0.7259056713623111,0.7789723323760395,0.7789723323760395
985.0,0.0047633224173861,,,
987.0,0.0008931229532598,,,
988.0,0.0389997022923489,,,
991.0,0.1686513843405775,,,
994.0,0.1784757368264364,,,
999.0,0.1588270318547186,,,
1008.0,0.1708841917237273,,,
1013.0,0.9998511461744568,0.3719112631593725,0.3615620132521415,0.3719112631593725
1014.0,0.9973206311402204,0.3591948779944861,0.3679177625201746,0.3679177625201746
1016.0,0.1001786245906519,,,
1017.0,0.1332241738612682,,,
1019.0,0.1281631437927954,,,
1023.0,0.291158082762727,,,
1026.0,0.0582018457874367,,,
1032.0,0.2317654063709437,,,
1037.0,0.0078892527537957,,,
1040.0,0.0017862459065197,,,
1042.0,0.0710032747841619,,,
1046.0,0.05835069961298,,,
1050.0,0.0270913962488835,,,
1053.0,0.9160464423935696,0.3337695752618068,0.3579426038543881,0.3579426038543881
1067.0,0.1802619827329562,,,
1069.0,0.9980649002679368,0.3525228467802027,0.3672628531085968,0.3672628531085968
1076.0,0.0049121762429294,,,
1084.0,0.99955343852337,0.776571852220408,0.846174794768587,0.846174794768587
1087.0,0.2054182792497767,,,
1088.0,0.0980946710330455,,,
1092.0,0.1330753200357249,,,
1099.0,0.0299196189342066,,,
1111.0,0.5308127418874665,0.3647039393387249,0.3535873860772012,0.3647039393387249
1114.0,0.0894611491515331,,,
1116.0,0.9998511461744568,0.6799781135818723,0.7332003563895515,0.7332003563895515
1126.0,0.1278654361417088,,,
1128.0,0.2997916046442394,,,
1129.0,0.5745757665972016,0.5101018712565174,0.4842638340648476,0.5101018712565174
1131.0,0.9998511461744568,0.5333870013657949,0.4791098992226912,0.5333870013657949
1135.0,0.2076510866329264,,,
1138.0,0.1098541232509675,,,
1139.0,0.0007442691277165,,,
1142.0,0.0991366478118487,,,
1154.0,0.9459660613277762,0.3653619148937213,0.3621208791730049,0.3653619148937213
1155.0,0.1049419470080381,,,
1158.0,0.0509080083358142,,,
1162.0,0.1367966656743078,,,
1166.0,0.0416790711521286,,,
1168.0,0.1152128609705269,,,
1178.0,0.0302173265852932,,,
1179.0,0.9998511461744568,0.6436080991544932,0.6675338826904189,0.6675338826904189
1190.0,0.1128311997618338,,,
1191.0,0.1012206013694552,,,
1195.0,0.0105686216135754,,,
1196.0,0.7142006549568324,0.3600010256150222,0.3538786117450007,0.3600010256150222
1197.0,0.1388806192319142,,,
1200.0,0.0300684727597499,,,
1204.0,0.9998511461744568,0.398621350761373,0.3679396243161867,0.398621350761373
1207.0,0.1565942244715689,,,
1209.0,0.1198273295623697,,,
1218.0,0.1263768978862756,,,
1220.0,0.9998511461744568,0.3650101521787876,0.3674378619654922,0.3674378619654922
1233.0,0.1726704376302471,,,
1234.0,0.99955343852337,0.7472673417868991,0.8304080228598514,0.8304080228598514
1235.0,0.9989580232211968,0.3467167500482209,0.3611896386984562,0.3611896386984562
1241.0,0.926615064007145,0.4645291646897589,0.4749399428145119,0.4749399428145119
1243.0,0.8697529026495981,0.3587069622636413,0.3943646895167815,0.3943646895167815
1245.0,0.919023518904436,0.4539156718629635,0.3414196262701227,0.4539156718629635
1251.0,0.0988389401607621,,,
1252.0,0.961000297707651,0.4614952317264096,0.4763796965126115,0.4763796965126115
1255.0,0.0967549866031557,,,
1257.0,0.0007442691277165,,,
1261.0,0.9998511461744568,0.3697589695615492,0.3682893832243641,0.3697589695615492
1262.0,0.750223280738315,0.3945619892408524,0.3744443787537191,0.3945619892408524
1264.0,0.4559392676391783,0.389384817250753,0.3631811558660982,0.389384817250753
1266.0,0.0002977076510866,,,
1268.0,0.0650491217624292,,,
1278.0,0.1704376302470973,,,
1283.0,0.1120869306341173,,,
1284.0,0.0910985412325096,,,
1285.0,0.011759452217922,,,
1289.0,0.0793390890145876,,,
1294.0,0.653319440309616,0.4449328742462143,0.4208502969876606,0.4449328742462143
1302.0,0.002381661208693,,,
1310.0,0.0151830902054182,,,
1311.0,0.1775826138731765,,,
1322.0,0.0078892527537957,,,
1323.0,0.4017564751414111,0.3604387819311467,0.3514932398026887,0.3604387819311467
1325.0,0.2551354569812444,,,
1326.0,0.5299196189342066,0.3496258762797135,0.3412226194620126,0.3496258762797135
1327.0,0.1920214349508782,,,
1329.0,0.8303066388806193,0.3799225430888112,0.4939793574207548,0.4939793574207548
1331.0,0.1190830604346531,,,
1334.0,0.070556713307532,,,
1341.0,0.9977671926168502,0.4085975392587521,0.38767144618092,0.4085975392587521
1342.0,0.9985114617445668,0.4903083099795047,0.4524288494406604,0.4903083099795047
1343.0,0.9998511461744568,0.5452305805253959,0.8362717889438024,0.8362717889438024
1349.0,0.0477820779994045,,,
1351.0,0.0099732063114022,,,
1355.0,0.7658529324203632,0.3621663852386948,0.384475755712956,0.384475755712956
1356.0,0.1205715986900863,,,
1357.0,0.1201250372134563,,,
1358.0,0.1290562667460554,,,
1359.0,0.1284608514438821,,,
1361.0,0.9988091693956536,0.6600042459094249,0.5861703095589518,0.6600042459094249
1362.0,0.9998511461744568,0.461180121512258,0.3989515237731752,0.461180121512258
1363.0,0.2430782971122357,,,
1365.0,0.94075617743376,0.6207094996024056,0.6152156422832271,0.6207094996024056
1367.0,0.9998511461744568,0.5975365295868738,0.614163876273862,0.614163876273862
1368.0,0.9998511461744568,0.5444046715617084,0.5818758359926706,0.5818758359926706
1369.0,0.9998511461744568,0.844784184522969,0.7902632553159128,0.844784184522969
1370.0,0.9998511461744568,0.5455702050517335,0.8017234001019227,0.8017234001019227
1375.0,0.0885680261982733,,,
1376.0,0.0690681750520988,,,
1378.0,0.1510866329264662,,,
1379.0,0.1348615659422447,,,
1380.0,0.9997022923489134,0.6503658978127576,0.7003920182818671,0.7003920182818671
1381.0,0.994343554629354,0.3507729157989325,0.3835917657877714,0.3835917657877714
1382.0,0.99910687704674,0.5631218100627418,0.5908400069432491,0.5908400069432491
1383.0,0.9998511461744568,0.8106383744395379,0.8538214919509769,0.8538214919509769
1384.0,0.9998511461744568,0.7063093668593741,0.675229531741495,0.7063093668593741
1385.0,0.2281929145579041,,,
1391.0,0.2616850253051503,,,
1392.0,0.9203632033343256,0.3612275185140128,0.3800135056438239,0.3800135056438239
1393.0,0.0007442691277165,,,
1395.0,0.99955343852337,0.4227269429707945,0.3953418131865075,0.4227269429707945
1396.0,0.9998511461744568,0.6151543766301542,0.6821188548774569,0.6821188548774569
1397.0,0.8249479011610599,0.4772354242996407,0.4459812092628084,0.4772354242996407
1398.0,0.7718070854420959,0.6070756091815042,0.5934106725408126,0.6070756091815042
1399.0,0.997171777314677,0.6149902081041572,0.615201327028736,0.615201327028736
1404.0,0.0004465614766299,,,
1413.0,0.1813039595117594,,,
1414.0,0.0884191723727299,,,
1420.0,0.1503423637987496,,,
1422.0,0.4700803810657934,0.3688622446079054,0.3796813586348213,0.3796813586348213
1423.0,0.1287585590949687,,,
1438.0,0.1104495385531408,,,
1449.0,0.1311402203036618,,,
1450.0,0.2080976481095564,,,
1451.0,0.1068770467401012,,,
1452.0,0.0939267639178327,,,
1458.0,0.976927657040786,0.3655024558389477,0.3630591075689514,0.3655024558389477
1466.0,0.5646025602857994,0.3775233559845706,0.3688537026228414,0.3775233559845706
1473.0,0.0424233402798451,,,
1475.0,0.0991366478118487,,,
1476.0,0.1085144388210777,,,
1480.0,0.9994045846978268,0.3869336513156672,0.3822181898913235,0.3869336513156672
1481.0,0.9946412622804406,0.3759495835064066,0.3957044443684627,0.3957044443684627
1490.0,0.9385233700506104,0.3745578673781917,0.3629670981433794,0.3745578673781917
1493.0,0.1884489431378386,,,
1500.0,0.0766597201548079,,,
1508.0,0.8716880023816612,0.3545986006070217,0.3652027126579871,0.3652027126579871
1509.0,0.1743078297112235,,,
1510.0,0.9998511461744568,0.4112516507277307,0.4005818353815751,0.4112516507277307
1511.0,0.9992557308722834,0.7256031503907182,0.7449572469765346,0.7449572469765346
1513.0,0.0089312295325989,,,
1514.0,0.0893122953259898,,,
1517.0,0.6135754688895505,0.3801746199893671,0.372423935550133,0.3801746199893671
1519.0,0.9389699315272404,0.6165498177706933,0.6627648583442551,0.6627648583442551
1520.0,0.9979160464423936,0.3790615011832665,0.3584949640466442,0.3790615011832665
1521.0,0.8624590651979755,0.5075736460571353,0.4928625080375071,0.5075736460571353
1529.0,0.8688597796963382,0.7678237327287194,0.750382816456269,0.7678237327287194
1534.0,0.1229532598987794,,,
1535.0,0.9120273891039,0.3229595629732186,0.3807476340327805,0.3807476340327805
1536.0,0.0596903840428699,,,
1538.0,0.0501637392080976,,,
1539.0,0.1079190235189044,,,
1540.0,0.9992557308722834,0.5137755778676918,0.6523186679398463,0.6523186679398463
1541.0,0.1095564155998809,,,
1551.0,0.9998511461744568,0.3979398530349101,0.3842493490422738,0.3979398530349101
