id_ip,ratio_active,whr,total_active_hours,work_active_hours
894.0,0.461446859184281,0.3070967741935483,3100.0,952.0
895.0,0.8300089312295326,0.339131994261119,5576.0,1891.0
896.0,0.9982137540934802,0.3133015210259469,6706.0,2101.0
899.0,0.9356951473652872,0.3121221762647152,6286.0,1962.0
902.0,0.8917832688300089,0.3129694541812719,5991.0,1875.0
905.0,0.2264066686513843,0.3280736357659434,1521.0,499.0
917.0,0.0985412325096755,0.6299093655589124,662.0,417.0
919.0,0.7426317356356058,0.3038685107235919,4989.0,1516.0
923.0,0.111044953855314,0.4906166219839142,746.0,366.0
925.0,0.9998511461744568,0.3127884472234628,6717.0,2101.0
926.0,0.1607621315867818,0.6555555555555556,1080.0,708.0
927.0,0.777016969336112,0.2800766283524904,5220.0,1462.0
929.0,0.1671628460851444,0.4140694568121104,1123.0,465.0
937.0,0.9227448645430189,0.3127923858686885,6199.0,1939.0
939.0,0.9446263768978864,0.3094862905767412,6346.0,1964.0
944.0,0.8309020541827925,0.3126119670369043,5582.0,1745.0
945.0,0.2688300089312295,0.3815060908084164,1806.0,689.0
953.0,0.9679964275081868,0.3129324926956789,6503.0,2035.0
954.0,0.2462042274486454,0.4449818621523579,1654.0,736.0
962.0,0.01220601369455195,0.4268292682926829,82.0,35.0
967.0,0.988240547782078,0.3113420695887935,6639.0,2067.0
977.0,0.7371241440905031,0.3168416801292407,4952.0,1569.0
983.0,0.2011015183090205,0.4196891191709844,1351.0,567.0
984.0,0.9998511461744568,0.3127884472234628,6717.0,2101.0
985.0,0.004763322417386127,0.75,32.0,24.0
987.0,0.0008931229532598987,0.5,6.0,3.0
988.0,0.03899970229234891,0.7366412213740458,262.0,193.0
991.0,0.1686513843405775,0.5066195939982348,1133.0,574.0
994.0,0.1784757368264364,0.5287739783152627,1199.0,634.0
999.0,0.1588270318547186,0.4573570759137769,1067.0,488.0
1008.0,0.1708841917237273,0.4843205574912892,1148.0,556.0
1013.0,0.9998511461744568,0.3127884472234628,6717.0,2101.0
1014.0,0.9973206311402204,0.3129850746268656,6700.0,2097.0
1016.0,0.1001786245906519,0.5824665676077266,673.0,392.0
1017.0,0.1332241738612682,0.4793296089385475,895.0,429.0
1019.0,0.1281631437927954,0.5110336817653891,861.0,440.0
1023.0,0.291158082762727,0.4263803680981595,1956.0,834.0
1026.0,0.058201845787436736,0.4833759590792839,391.0,189.0
1032.0,0.2317654063709437,0.4258188824662813,1557.0,663.0
1037.0,0.007889252753795772,0.24528301886792453,53.0,13.0
1040.0,0.0017862459065197975,0.3333333333333333,12.0,4.0
1042.0,0.07100327478416195,0.5807127882599581,477.0,277.0
1046.0,0.058350699612980055,0.4107142857142857,392.0,161.0
1050.0,0.027091396248883598,0.4340659340659341,182.0,79.0
1053.0,0.9160464423935696,0.3119922001949951,6154.0,1920.0
1067.0,0.1802619827329562,0.412056151940545,1211.0,499.0
1069.0,0.9980649002679368,0.3118568232662192,6705.0,2091.0
1076.0,0.004912176242929443,0.30303030303030304,33.0,10.0
1084.0,0.99955343852337,0.3128816083395383,6715.0,2101.0
1087.0,0.2054182792497767,0.6079710144927536,1380.0,839.0
1088.0,0.09809467103304555,0.716236722306525,659.0,472.0
1092.0,0.1330753200357249,0.4586129753914988,894.0,410.0
1099.0,0.02991961893420661,0.24378109452736318,201.0,49.0
1111.0,0.5308127418874665,0.320527201346046,3566.0,1143.0
1114.0,0.08946114915153319,0.6622296173044925,601.0,398.0
1116.0,0.9998511461744568,0.3127884472234628,6717.0,2101.0
1126.0,0.1278654361417088,0.2549476135040745,859.0,219.0
1128.0,0.2997916046442394,0.4324726911618669,2014.0,871.0
1129.0,0.5745757665972016,0.3461139896373057,3860.0,1336.0
1131.0,0.9998511461744568,0.3127884472234628,6717.0,2101.0
1135.0,0.2076510866329264,0.4616487455197132,1395.0,644.0
1138.0,0.1098541232509675,0.6002710027100271,738.0,443.0
1139.0,0.0007442691277165823,0.2,5.0,1.0
1142.0,0.09913664781184876,0.5495495495495496,666.0,366.0
1154.0,0.9459660613277762,0.3128245476003147,6355.0,1988.0
1155.0,0.1049419470080381,0.3971631205673759,705.0,280.0
1158.0,0.05090800833581423,0.6578947368421053,342.0,225.0
1162.0,0.1367966656743078,0.3286180631120783,919.0,302.0
1166.0,0.041679071152128606,0.7071428571428572,280.0,198.0
1168.0,0.1152128609705269,0.5387596899224806,774.0,417.0
1178.0,0.030217326585293244,0.3842364532019704,203.0,78.0
1179.0,0.9998511461744568,0.3127884472234628,6717.0,2101.0
1190.0,0.1128311997618338,0.4340369393139842,758.0,329.0
1191.0,0.1012206013694552,0.4926470588235294,680.0,335.0
1195.0,0.010568621613575468,0.22535211267605634,71.0,16.0
1196.0,0.7142006549568324,0.3124218424343476,4798.0,1499.0
1197.0,0.1388806192319142,0.2797427652733119,933.0,261.0
1200.0,0.030068472759749925,0.2376237623762376,202.0,48.0
1204.0,0.9998511461744568,0.3127884472234628,6717.0,2101.0
1207.0,0.1565942244715689,0.6606463878326996,1052.0,695.0
1209.0,0.1198273295623697,0.4993788819875776,805.0,402.0
1218.0,0.1263768978862756,0.4899882214369846,849.0,416.0
1220.0,0.9998511461744568,0.3127884472234628,6717.0,2101.0
1233.0,0.1726704376302471,0.4827586206896552,1160.0,560.0
1234.0,0.99955343852337,0.3125837676842889,6715.0,2099.0
1235.0,0.9989580232211968,0.3127700789748174,6711.0,2099.0
1241.0,0.926615064007145,0.3220883534136546,6225.0,2005.0
1243.0,0.8697529026495981,0.3022419989731302,5843.0,1766.0
1245.0,0.919023518904436,0.3113054745707806,6174.0,1922.0
1251.0,0.09883894016076213,0.552710843373494,664.0,367.0
1252.0,0.961000297707651,0.3094795539033457,6456.0,1998.0
1255.0,0.09675498660315571,0.39692307692307693,650.0,258.0
1257.0,0.0007442691277165823,0.4,5.0,2.0
1261.0,0.9998511461744568,0.3127884472234628,6717.0,2101.0
1262.0,0.750223280738315,0.3117063492063492,5040.0,1571.0
1264.0,0.4559392676391783,0.2908912830558276,3063.0,891.0
1266.0,0.00029770765108663293,1.0,2.0,2.0
1268.0,0.06504912176242929,0.6430205949656751,437.0,281.0
1278.0,0.1704376302470973,0.4786026200873362,1145.0,548.0
1283.0,0.1120869306341173,0.3399734395750332,753.0,256.0
1284.0,0.09109854123250967,0.5441176470588235,612.0,333.0
1285.0,0.011759452217922,0.5189873417721519,79.0,41.0
1289.0,0.07933908901458768,0.32833020637898686,533.0,175.0
1294.0,0.653319440309616,0.3139667350193666,4389.0,1378.0
1302.0,0.0023816612086930635,0.5,16.0,8.0
1310.0,0.01518309020541828,0.5098039215686274,102.0,52.0
1311.0,0.1775826138731765,0.5322715842414082,1193.0,635.0
1322.0,0.007889252753795772,0.6037735849056604,53.0,32.0
1323.0,0.4017564751414111,0.2830678028899592,2699.0,764.0
1325.0,0.2551354569812444,0.3238039673278879,1714.0,555.0
1326.0,0.5299196189342066,0.3151685393258427,3560.0,1122.0
1327.0,0.1920214349508782,0.4341085271317829,1290.0,560.0
1329.0,0.8303066388806193,0.3293295087845105,5578.0,1837.0
1331.0,0.1190830604346531,0.3075,800.0,246.0
1334.0,0.070556713307532,0.5970464135021097,474.0,283.0
1341.0,0.9977671926168502,0.3122482470535581,6703.0,2093.0
1342.0,0.9985114617445668,0.3132081097197376,6708.0,2101.0
1343.0,0.9998511461744568,0.3127884472234628,6717.0,2101.0
1349.0,0.047782077999404586,0.8255451713395638,321.0,265.0
1351.0,0.009973206311402203,0.26865671641791045,67.0,18.0
1355.0,0.7658529324203632,0.3034013605442177,5145.0,1561.0
1356.0,0.1205715986900863,0.4864197530864197,810.0,394.0
1357.0,0.1201250372134563,0.4795539033457249,807.0,387.0
1358.0,0.1290562667460554,0.4798154555940023,867.0,416.0
1359.0,0.1284608514438821,0.4750869061413673,863.0,410.0
1361.0,0.9988091693956536,0.3125186289120715,6710.0,2097.0
1362.0,0.9998511461744568,0.3127884472234628,6717.0,2101.0
1363.0,0.2430782971122357,0.5425597060624617,1633.0,886.0
1365.0,0.94075617743376,0.3199367088607595,6320.0,2022.0
1367.0,0.9998511461744568,0.3127884472234628,6717.0,2101.0
1368.0,0.9998511461744568,0.3127884472234628,6717.0,2101.0
1369.0,0.9998511461744568,0.3127884472234628,6717.0,2101.0
1370.0,0.9998511461744568,0.3127884472234628,6717.0,2101.0
1375.0,0.0885680261982733,0.32100840336134456,595.0,191.0
1376.0,0.06906817505209883,0.3275862068965517,464.0,152.0
1378.0,0.1510866329264662,0.5802955665024631,1015.0,589.0
1379.0,0.1348615659422447,0.379690949227373,906.0,344.0
1380.0,0.9997022923489134,0.3128350208457415,6716.0,2101.0
1381.0,0.994343554629354,0.3116766467065868,6680.0,2082.0
