id_ip,ratio_active,max_acf
154.0,0.9961298005358736,0.3151401535842867
155.0,0.9705269425424232,0.8424001472394493
157.0,0.0692170288776421,0.0683519551220642
161.0,0.6408157189639774,0.0240262378077369
164.0,0.2013992259601071,0.0292138756487451
171.0,0.5690681750520988,0.1770183823581751
172.0,0.1141708841917237,0.1102440976237364
178.0,0.1314379279547484,0.0179500135124555
179.0,0.9992557308722834,0.090750866009994
180.0,0.0385531408157189,0.1741376034235566
182.0,0.0394462637689788,0.0463890142878807
185.0,0.2275974992557308,0.1820298036878309
187.0,0.9998511461744568,0.6573179495019384
190.0,0.995236677582614,0.5618640996950838
196.0,0.9997022923489134,0.8154941940526699
197.0,0.0290264959809467,0.2941748919979303
200.0,0.0254540041679071,0.028454438366699
203.0,0.0491217624292944,0.1141946059442993
204.0,0.9994045846978268,0.9165005194089548
205.0,0.9998511461744568,0.6909089138382346
206.0,0.956236975290265,0.613566170115633
212.0,0.0005954153021732,0.0077582464208722
214.0,0.3816612086930634,0.0961528064736866
221.0,0.1676094075617743,0.0629917783132026
226.0,0.1442393569514736,0.0366370522565405
227.0,0.9927061625483776,0.565064102524867
228.0,0.9800535873771956,0.7305034986174586
232.0,0.0111640369157487,0.0460188204906202
235.0,0.9998511461744568,0.6856521131062961
236.0,0.9968740696635904,0.2413859745904229
237.0,0.9879428401309912,0.7634105423657109
238.0,0.9998511461744568,0.4879842280183988
241.0,0.976034534087526,0.006169650085911
249.0,0.1545102709139625,0.1251098891040317
251.0,0.0221792200059541,0.3401031009418886
254.0,0.1111938076808574,0.2498975520079124
256.0,0.961000297707651,0.7144908389893367
261.0,0.1586781780291753,0.2731055534472736
266.0,0.0101220601369455,0.0770939470301718
273.0,0.105835069961298,0.1604302369684809
274.0,0.9998511461744568,0.4942404979278411
275.0,0.070110151830902,0.4326736207240167
283.0,0.0951175945221792,0.1551072570636364
286.0,0.1445370646025602,0.1306130145828538
287.0,0.0565644537064602,0.0814586578274953
290.0,0.1105983923786841,0.0791992174811156
292.0,0.4668055969038404,0.4626452396153173
295.0,0.111044953855314,0.2214773212294387
300.0,0.8978862756772849,0.5757711911029049
302.0,0.0879726108961,0.0105061188169731
305.0,0.9998511461744568,0.570902240269885
306.0,0.9919618934206608,0.2020321595452607
308.0,0.096903840428699,0.1533255709508211
314.0,0.0495683239059243,0.1034561214188676
315.0,0.9924084548972908,0.5914402625985063
316.0,0.1103006847275975,0.2175598022706846
319.0,0.3891038999702292,0.1460492023317154
326.0,0.0933313486156594,0.304446302977835
332.0,0.9998511461744568,0.2657098473584343
342.0,0.9992557308722834,0.4032324508583573
343.0,0.9997022923489134,0.0243148031244606
344.0,0.9980649002679368,0.7639949900160617
347.0,0.9998511461744568,0.4534387331047076
348.0,0.9988091693956536,0.8019030220684341
364.0,0.034831795177136,0.4612209140061599
367.0,0.9998511461744568,0.4396257242016021
369.0,0.0541827924977671,0.2128545524269423
370.0,0.4511759452217922,0.075652807666653
375.0,0.0980946710330455,0.1105024738759572
378.0,0.0873771955939267,0.1089769961218034
379.0,0.1250372134563858,0.0958369812103454
381.0,0.1484072640666865,0.1942594325410448
382.0,0.1146174456683536,0.0788223981803259
383.0,0.3024709735040191,0.3204657521196578
384.0,0.9805001488538256,0.0472993632127721
385.0,0.96948496576362,0.6386333155953201
386.0,0.9998511461744568,0.7050786646501631
388.0,0.9894313783864244,0.1135164494237967
396.0,0.0005954153021732,0.0530311083684921
398.0,0.9965763620125038,0.3045018070175612
399.0,0.1010717475439118,0.1742028614270521
403.0,0.1369455194998511,0.1812491028816874
404.0,0.0531408157189639,0.0856588381863493
406.0,0.002381661208693,0.1113558788818677
407.0,0.9998511461744568,0.3347570552281946
408.0,0.3740696635903542,0.60011052215224
409.0,0.2584102411431974,0.2179010047578347
410.0,0.96948496576362,0.1408766849512624
411.0,0.9988091693956536,0.629929259377241
412.0,0.0799345043167609,0.283473159820354
413.0,0.9997022923489134,0.2301074946863111
415.0,0.149598094671033,0.2957730700188236
416.0,0.2381661208693063,0.0989912820226816
419.0,0.1153617147960702,0.4407208745315058
420.0,0.1445370646025602,0.2067204945630146
430.0,0.9927061625483776,0.1179041561921723
432.0,0.9973206311402204,0.3547898736520756
433.0,0.97127121167014,0.7192544195633137
434.0,0.9968740696635904,0.7495697898798452
435.0,0.9998511461744568,0.3178441782694111
436.0,0.1370943733253944,0.2412312699219442
437.0,0.2104793093182494,0.1883291566392739
438.0,0.3894016076213158,0.0381881635470594
440.0,0.0248585888657338,0.0622384352714695
446.0,0.2289371836856207,0.0795052024561887
447.0,0.979755879726109,0.2818052960551344
453.0,0.9931527240250074,0.2906235899468108
454.0,0.1068770467401012,0.2306146353990286
457.0,0.1554033938672223,0.1335592957380182
460.0,0.88285203929741,0.2907767304125118
463.0,0.9997022923489134,0.9772645130817846
464.0,0.0439118785352783,0.1508128216332941
467.0,0.9980649002679368,0.6157127501819142
468.0,0.99955343852337,0.772581693234138
469.0,0.4007144983626079,0.5652369841533338
474.0,0.894164930038702,0.0309919330806287
484.0,0.9428401309913664,0.0980516781810956
491.0,0.9998511461744568,0.1861797389491393
493.0,0.99910687704674,0.6012886329828531
494.0,0.8563560583506996,0.4391957315512473
495.0,0.9998511461744568,0.6430062332413158
500.0,0.9164930038701996,0.9557459806835013
501.0,0.4657636201250372,0.7805249744646383
510.0,0.5291753498064901,0.0429233875676677
511.0,0.9998511461744568,0.2039608698427407
512.0,0.0986900863352188,0.1776400123979876
519.0,0.6263768978862757,0.0001617165548588
521.0,0.9998511461744568,0.8906070490284468
523.0,0.1920214349508782,0.1598307457492973
524.0,0.082316165525454,0.4079345342374698
525.0,0.0586484072640666,0.1288987763394629
530.0,0.1603155701101518,0.4322702676058062
531.0,0.9998511461744568,0.3186693925365762
532.0,0.9998511461744568,0.081389910276762
533.0,0.9998511461744568,0.4494630349751921
535.0,0.0008931229532598,0.2105401606332644
536.0,0.0387019946412622,0.0814489477952991
537.0,0.2847573682643644,0.0089909620904099
538.0,0.420065495683239,0.5772211740249922
544.0,0.1915748734742483,0.1716434774768343
546.0,0.0628163143792795,0.153420225603675
547.0,0.0130991366478118,0.060593990710306
551.0,0.2089907710628163,0.1873592861503659
552.0,0.9824352485858888,0.220608694673499
553.0,0.9992557308722834,0.7877695783405909
554.0,0.9988091693956536,0.7185517325947018
556.0,0.9738017267043764,0.3051994656126558
562.0,0.9970229234891336,0.9050509216532396
563.0,0.1065793390890145,0.2357255701714936
564.0,0.1268234593629056,0.0966890624596033
566.0,0.9998511461744568,0.3322385502068449
567.0,0.9998511461744568,0.7821808081489119
568.0,0.9998511461744568,0.5274653747729966
569.0,0.9997022923489134,0.616020131967714
570.0,0.9998511461744568,0.2765926175616008
571.0,0.995236677582614,0.3373232974614829
579.0,0.9822863947603452,0.4622821605131445
582.0,0.1743078297112235,0.1325880628597138
585.0,0.9997022923489134,0.5658923012934516
591.0,0.1323310509080083,0.1718673755085486
594.0,0.1169991068770467,0.2096040036869242
598.0,0.2776123846382852,0.1397704465667808
600.0,0.99955343852337,0.093210149820795
602.0,0.1504912176242929,0.1410442963811493
603.0,0.1719261685025305,0.5667202722697783
608.0,0.9888359630842511,0.0593640301741351
614.0,0.9998511461744568,0.571009628688625
615.0,0.9547484370348318,0.3156220134779511
616.0,0.9998511461744568,0.3178158731447512
617.0,0.9748437034831796,0.1094697325981486
618.0,0.99910687704674,0.4316566972469969
619.0,0.3169097945817207,0.0727398606613048
620.0,0.0718963977374218,0.0558447666521692
630.0,0.0223280738314974,0.4012949240471788
631.0,0.016969336111938,0.1518845651620821
637.0,0.0434653170586484,0.137787399989076
638.0,0.358440011908306,0.68520424894771
642.0,0.1091098541232509,0.1451160299148856
643.0,0.9965763620125038,0.0994002627598542
644.0,0.9998511461744568,0.6371711025545601
645.0,0.9924084548972908,0.9317895869806984
646.0,0.0306638880619231,0.1284729360185416
659.0,0.0634117296814528,0.16577232427733
661.0,0.997171777314677,0.1813941824287845
662.0,0.9998511461744568,0.6163373381585668
668.0,0.9127716582316164,0.8631874214981782
671.0,0.9994045846978268,0.5213064784951565
672.0,0.3221196784757368,0.1419341962787294
673.0,0.0671330753200357,0.1881822371606629
675.0,0.0812741887466508,0.3929182426738302
680.0,0.0638582911580827,0.1920830803191791
681.0,0.8253944626376898,0.2028655949033224
692.0,0.3511461744566835,0.0640585470690871
695.0,0.0244120273891039,0.287405998965215
696.0,0.9724620422744864,0.1932294700622025
697.0,0.2019946412622804,0.4506457729578665
699.0,0.1126823459362905,0.1500484887120936
713.0,0.1689490919916642,0.2034568057261676
714.0,0.1628460851443882,0.1902838773116908
718.0,0.0960107174754391,0.2612446008589842
724.0,0.0193509973206311,0.200813878533533
733.0,0.0226257814825841,0.3252165932875637
736.0,0.0349806490026793,0.1714390413250779
738.0,0.3173563560583507,0.1823937601408886
741.0,0.9191723727299792,0.104213415063897
744.0,0.0343852337005061,0.1870291135792547
747.0,0.9998511461744568,0.3897565051774366
748.0,0.1481095564155999,0.177494995802692
749.0,0.0668353676689491,0.1577765929542774
753.0,0.2049717177731467,0.1057860016372625
761.0,0.1766894909199166,0.2249361395507962
764.0,0.9880916939565348,0.5149670036196642
771.0,0.0480797856504912,0.1508922406805081
778.0,0.914409050312593,0.9221917380965022
790.0,0.5631140220303662,0.4104564513300447
793.0,0.1769871985710032,0.3172783760504898
794.0,0.1286097052694254,0.0757668061639539
795.0,0.094075617743376,0.0043326365778961
802.0,0.1442393569514736,0.2345386434944402
804.0,0.0196487049717177,0.0453211748612277
805.0,0.0011908306043465,0.0072549931947937
808.0,0.1487049717177731,0.1164918264234342
809.0,0.9892825245608812,0.1191371823080419
824.0,0.1225066984221494,0.2164432082561441
825.0,0.9994045846978268,0.6851394942571611
830.0,0.1744566835367668,0.2570781124197711
834.0,0.1190830604346531,0.2122420304689888
840.0,0.4950878237570705,0.1262726516688934
841.0,0.9584697826734148,0.0940929954623407
844.0,0.2875855909496874,0.2513152122133503
854.0,0.944030961595713,0.3454812797510014
860.0,0.9998511461744568,0.3602303721421091
862.0,0.9998511461744568,0.9490625368363996
863.0,0.9983626079190236,0.2711419284321193
868.0,0.11759452217922,0.3040695436002317
873.0,0.9410538850848468,0.4660157456888127
874.0,0.0163739208097648,0.1641761253991077
878.0,0.7281929145579041,0.5410461855743108
879.0,0.9998511461744568,0.4019029082335323
880.0,0.9994045846978268,0.6677237934583959
884.0,0.2429294432866924,0.632067794801415
889.0,0.0029770765108663,0.4151316999954803
893.0,0.9871985710032748,0.0666095223946024
894.0,0.461446859184281,0.2838016110403427
895.0,0.8300089312295326,0.169723487963771
896.0,0.9982137540934802,0.1427120393912481
899.0,0.9356951473652872,0.0710239376380052
902.0,0.8917832688300089,0.0571474136815055
905.0,0.2264066686513843,0.2720561891965521
917.0,0.0985412325096755,0.2353436632866796
919.0,0.7426317356356058,0.0798949196622608
923.0,0.111044953855314,0.2204769717459429
925.0,0.9998511461744568,0.5883645689460254
926.0,0.1607621315867818,0.1505776216795147
927.0,0.777016969336112,0.2961501459449426
929.0,0.1671628460851444,0.3195394199319951
937.0,0.9227448645430189,0.1281515142424979
939.0,0.9446263768978864,0.4809135273910056
944.0,0.8309020541827925,0.0301620891318092
945.0,0.2688300089312295,0.0719262526322933
953.0,0.9679964275081868,0.520210101146343
954.0,0.2462042274486454,0.7422245507846279
962.0,0.0122060136945519,0.061104709212568
967.0,0.988240547782078,0.7603689433902261
977.0,0.7371241440905031,0.5099820172214294
983.0,0.2011015183090205,0.0605665330051209
984.0,0.9998511461744568,0.5674473965198075
985.0,0.0047633224173861,0.244352589921153
987.0,0.0008931229532598,0.0652776534362352
988.0,0.0389997022923489,0.1749893275938433
991.0,0.1686513843405775,0.1588894383932046
994.0,0.1784757368264364,0.1687364965802134
999.0,0.1588270318547186,0.2014499654094831
1008.0,0.1708841917237273,0.21952080870707
1013.0,0.9998511461744568,0.2846249198021305
1014.0,0.9973206311402204,0.2936701492938983
1016.0,0.1001786245906519,0.2799624598807012
1017.0,0.1332241738612682,0.0955781504523983
1019.0,0.1281631437927954,0.1799894827229411
1023.0,0.291158082762727,0.2092616440374411
1026.0,0.0582018457874367,0.2423689734199449
1032.0,0.2317654063709437,0.2729171627673637
1037.0,0.0078892527537957,0.064040392000064
1040.0,0.0017862459065197,0.1106666361662296
1042.0,0.0710032747841619,0.3161544521175333
1046.0,0.05835069961298,0.268203327484351
1050.0,0.0270913962488835,0.0603778306823259
1053.0,0.9160464423935696,0.9799122396408052
1067.0,0.1802619827329562,0.1892137419151552
1069.0,0.9980649002679368,0.0023567636043439
1076.0,0.0049121762429294,0.1387033370714179
1084.0,0.99955343852337,0.7495254553445936
1087.0,0.2054182792497767,0.0899579439535123
1088.0,0.0980946710330455,0.1367031486650199
1092.0,0.1330753200357249,0.2152250392108779
1099.0,0.0299196189342066,0.1018381532453794
1111.0,0.5308127418874665,0.0993503073913427
1114.0,0.0894611491515331,0.0486927727647407
1116.0,0.9998511461744568,0.4368554258865867
1126.0,0.1278654361417088,0.1170153635888334
1128.0,0.2997916046442394,0.4163090622847872
1129.0,0.5745757665972016,0.0788449283468789
1131.0,0.9998511461744568,0.8999788472326039
1135.0,0.2076510866329264,0.5876450988829489
1138.0,0.1098541232509675,0.1135360257176146
1139.0,0.0007442691277165,0.0412227010675117
1142.0,0.0991366478118487,0.2236081371735762
1154.0,0.9459660613277762,0.2746170296651453
1155.0,0.1049419470080381,0.1416616018134003
1158.0,0.0509080083358142,0.2967048735950616
1162.0,0.1367966656743078,0.0829485900493847
1166.0,0.0416790711521286,0.1414098107041259
1168.0,0.1152128609705269,0.6070943651899906
1178.0,0.0302173265852932,0.2308909366066432
1179.0,0.9998511461744568,0.0947456128543672
1190.0,0.1128311997618338,0.1332886240960646
1191.0,0.1012206013694552,0.4289245727275901
1195.0,0.0105686216135754,0.0428802051901319
1196.0,0.7142006549568324,0.001205368217024
1197.0,0.1388806192319142,0.1008562657491278
1200.0,0.0300684727597499,0.0833420270073268
1204.0,0.9998511461744568,0.6661071693846472
1207.0,0.1565942244715689,0.1908359260019904
1209.0,0.1198273295623697,0.1825264629545576
1218.0,0.1263768978862756,0.050297271501287
1220.0,0.9998511461744568,0.2124189683910755
1233.0,0.1726704376302471,0.1149349119993511
1234.0,0.99955343852337,0.7653615442774542
1235.0,0.9989580232211968,0.117411493644943
1241.0,0.926615064007145,0.0904034719668062
1243.0,0.8697529026495981,0.9033603258409152
1245.0,0.919023518904436,0.0470358128111812
1251.0,0.0988389401607621,0.2001255058017305
1252.0,0.961000297707651,0.1767222977101936
1255.0,0.0967549866031557,0.0808719353264425
1257.0,0.0007442691277165,0.0277314709035866
1261.0,0.9998511461744568,0.7260727620133783
1262.0,0.750223280738315,0.0052776119992008
1264.0,0.4559392676391783,0.745932235498656
1266.0,0.0002977076510866,0.0003039673256373
1268.0,0.0650491217624292,0.4314299095276773
1278.0,0.1704376302470973,0.1691106562660811
1283.0,0.1120869306341173,0.8820918566887799
1284.0,0.0910985412325096,0.0287397101798908
1285.0,0.011759452217922,0.0104840341034009
1289.0,0.0793390890145876,0.1739030321902258
1294.0,0.653319440309616,0.1762485323127308
1302.0,0.002381661208693,0.0205369853956304
1310.0,0.0151830902054182,0.0565590772091062
1311.0,0.1775826138731765,0.0724731748447765
1322.0,0.0078892527537957,0.2120404828746079
1323.0,0.4017564751414111,0.0054793903311912
1325.0,0.2551354569812444,0.1578386206119396
1326.0,0.5299196189342066,0.9014147323018006
1327.0,0.1920214349508782,0.3263406791212196
1329.0,0.8303066388806193,0.075962799389775
1331.0,0.1190830604346531,0.1677022278351403
1334.0,0.070556713307532,0.2014593657752112
1341.0,0.9977671926168502,0.5321296069952186
1342.0,0.9985114617445668,0.7556775448566827
1343.0,0.9998511461744568,0.5815882905966333
1349.0,0.0477820779994045,0.0368657148497983
1351.0,0.0099732063114022,0.0720381071009059
1355.0,0.7658529324203632,0.03618699887268
1356.0,0.1205715986900863,0.321637939438991
1357.0,0.1201250372134563,0.1229056945076613
1358.0,0.1290562667460554,0.5512608032427738
1359.0,0.1284608514438821,0.1351611094476035
1361.0,0.9988091693956536,0.9566254019577602
1362.0,0.9998511461744568,0.8699058512659069
1363.0,0.2430782971122357,0.0563381880819145
1365.0,0.94075617743376,0.2682392731649763
1367.0,0.9998511461744568,0.8475328669887134
1368.0,0.9998511461744568,0.7856712553428387
1369.0,0.9998511461744568,0.9405263617577456
1370.0,0.9998511461744568,0.202426828149289
1375.0,0.0885680261982733,0.1932627643462495
1376.0,0.0690681750520988,0.3394068437987583
1378.0,0.1510866329264662,0.0644281542386327
1379.0,0.1348615659422447,0.2454019343712256
1380.0,0.9997022923489134,0.59880020949636
1381.0,0.994343554629354,0.2762630027213158
1382.0,0.99910687704674,0.0132966186944392
1383.0,0.9998511461744568,0.950324064354092
1384.0,0.9998511461744568,0.5504785757143893
1385.0,0.2281929145579041,0.1283458742973675
1391.0,0.2616850253051503,0.1283876334197424
1392.0,0.9203632033343256,0.2173681088549454
1393.0,0.0007442691277165,0.095485019631538
1395.0,0.99955343852337,0.8777480722275213
1396.0,0.9998511461744568,0.7551395131604688
1397.0,0.8249479011610599,0.0599660436053219
1398.0,0.7718070854420959,0.6134341706916554
1399.0,0.997171777314677,0.248112482797191
1404.0,0.0004465614766299,0.0004083480014653
1413.0,0.1813039595117594,0.0489793182819901
1414.0,0.0884191723727299,0.0154165691308037
1420.0,0.1503423637987496,0.1929202330370479
1422.0,0.4700803810657934,0.0699511998179865
1423.0,0.1287585590949687,0.0335013883152932
1438.0,0.1104495385531408,0.0194921399005747
1449.0,0.1311402203036618,0.0154623158345872
1450.0,0.2080976481095564,0.0813637373451801
1451.0,0.1068770467401012,0.1222809699429285
1452.0,0.0939267639178327,0.1946414868833607
1458.0,0.976927657040786,0.2654575986276977
1466.0,0.5646025602857994,0.0962636886864259
1473.0,0.0424233402798451,0.1609857839901404
1475.0,0.0991366478118487,0.0390436255804165
1476.0,0.1085144388210777,0.1012337414512224
1480.0,0.9994045846978268,0.228642561200415
1481.0,0.9946412622804406,0.3465318819496457
1490.0,0.9385233700506104,0.4889841355034938
1493.0,0.1884489431378386,0.3781863510690981
1500.0,0.0766597201548079,0.1428156691427377
1508.0,0.8716880023816612,0.0351468224676828
1509.0,0.1743078297112235,0.352969989771387
1510.0,0.9998511461744568,0.7826822184977386
1511.0,0.9992557308722834,0.3906251843152588
1513.0,0.0089312295325989,0.1557272656588767
1514.0,0.0893122953259898,0.0955250777084343
1517.0,0.6135754688895505,0.2723013933281656
1519.0,0.9389699315272404,0.1339650453697256
1520.0,0.9979160464423936,0.118586099399908
1521.0,0.8624590651979755,0.0937725344756553
1529.0,0.8688597796963382,0.1618212500979243
1534.0,0.1229532598987794,0.1707749205649747
1535.0,0.9120273891039,0.1796076194701876
1536.0,0.0596903840428699,0.0501132169309819
1538.0,0.0501637392080976,0.0119389797011438
1539.0,0.1079190235189044,0.2240889316004332
1540.0,0.9992557308722834,0.6626713536509685
1541.0,0.1095564155998809,0.0972865831995498
1551.0,0.9998511461744568,0.4815895141413706
1552.0,0.9319738017267044,0.8524958573409631
1553.0,0.9998511461744568,0.8914247427936574
1554.0,0.1622506698422149,0.365306182995461
1555.0,0.9998511461744568,0.8778135203716623
1556.0,0.9998511461744568,0.3997585708957372
1557.0,0.9998511461744568,0.7147446471545983
1558.0,0.9484965763620123,0.1403060033875499
1565.0,0.9851146174456684,0.3383443569681408
1567.0,0.9982137540934802,0.7945630783348901
1569.0,0.9998511461744568,0.7378736586616889
1570.0,0.9998511461744568,0.9056467912148132
1573.0,0.0921405180113128,0.5070518576848934
1576.0,0.0129502828222685,0.1350717032890852
1580.0,0.9998511461744568,0.980134446737524
1581.0,0.9998511461744568,0.9312307997078746
1582.0,0.2061625483774933,0.2336340227632568
1587.0,0.094075617743376,0.2028784576945818
1589.0,0.9145579041381364,0.949707796097626
1591.0,0.1430485263471271,0.3787931862429303
1593.0,0.8910389997022924,0.043550142008928
1596.0,0.6619529621911283,0.4171389736604168
1597.0,0.9998511461744568,0.6983479771895035
1600.0,0.0001488538255433,0.000152598993999
1602.0,0.9998511461744568,0.5654399764319515
1603.0,0.9998511461744568,0.9098992667419368
1604.0,0.367371241440905,0.9167926474869038
1605.0,0.9998511461744568,0.925943203761888
1606.0,0.9994045846978268,0.3487014212741074
1612.0,0.1860672819291455,0.0387666840765732
1615.0,0.0893122953259898,0.0718808051087689
1619.0,0.0004465614766299,0.0002337395834455
1620.0,0.0468889550461446,0.2082440793007665
1622.0,0.0565644537064602,0.115450849204556
1623.0,0.1155105686216135,0.2532757373382672
1632.0,0.9994045846978268,0.343866746855975
1637.0,0.0159273593331348,0.0040066310354207
1639.0,0.0919916641857695,0.5689945480826448
1640.0,0.9417981542125632,0.5155760558291789
1641.0,0.4380768085739803,0.0725284989560575
1642.0,0.9205120571598692,0.7382069490767516
1646.0,0.1589758856802619,0.2867164941054069
1647.0,0.0832092884787139,0.079867611316324
1648.0,0.9998511461744568,0.9217606484120204
1652.0,0.1043465317058648,0.28107150466335
1655.0,0.896993152724025,0.314388366465768
1656.0,0.9203632033343256,0.1966944130156546
1657.0,0.9998511461744568,0.057272015770245
1658.0,0.9949389699315272,0.5506036574120522
1659.0,0.9989580232211968,0.0344300357417127
1661.0,0.9998511461744568,0.3524667927590821
1663.0,0.7042274486454302,0.0062716971465232
1670.0,0.99955343852337,0.5976783878038864
1671.0,0.6622506698422149,0.0412584493418973
1672.0,0.7566239952366776,0.982171499153476
1675.0,0.0269425424233402,0.1924406266661953
1680.0,0.9992557308722834,0.2721464555588776
1681.0,0.9973206311402204,0.4381801330086671
1682.0,0.1987198571003274,0.0723005834786164
1683.0,0.9998511461744568,0.4612573741848862
1684.0,0.9998511461744568,0.6479331412035241
1686.0,0.102560285799345,0.1905637182588005
1688.0,0.900267936885978,0.0199787773632884
1690.0,0.0297707651086632,0.1732504944698034
1692.0,0.1189342066091098,0.5326897531058946
1693.0,0.8724322715093777,0.2528254912149956
1695.0,0.6167013992259601,0.1677454006367908
1696.0,0.99955343852337,0.3488162407432864
1697.0,0.1579339089014587,0.4342785724524292
1698.0,0.9988091693956536,0.1185674832978881
1699.0,0.9998511461744568,0.6374555438551449
1700.0,0.9120273891039,0.9446291319530754
1701.0,0.9842214944924084,0.1231505481103362
1702.0,0.8849359928550163,0.1503102497536116
1710.0,0.5814230425721941,0.0931977590524721
1724.0,0.0092289371836856,0.1236637219836664
1727.0,0.99955343852337,0.1777746340873369
1728.0,0.9998511461744568,0.4113814606149608
1729.0,0.9998511461744568,0.7766228059105639
1737.0,0.1074724620422744,0.0787361173243976
1739.0,0.9998511461744568,0.4303123089399346
1740.0,0.1036022625781482,0.295018097017962
1741.0,0.9526644834772252,0.5513031333906193
1742.0,0.9998511461744568,0.13642905406848
1743.0,0.959511759452218,0.0725940180716318
1744.0,0.2350401905328967,0.1063797195122418
1745.0,0.9992557308722834,0.6072119691987706
1747.0,0.873474248288181,0.2376385163761944
1748.0,0.7095861863649896,0.225535800257379
1749.0,0.9998511461744568,0.6727472065265788
1753.0,0.9925573087228342,0.0713114364579924
1754.0,0.99955343852337,0.5074978344816673
1755.0,0.1394760345340875,0.1481076318566177
1756.0,0.9998511461744568,0.5899451689623824
1757.0,0.9994045846978268,0.9470572805777602
1758.0,0.9998511461744568,0.1759836603234579
1759.0,0.9998511461744568,0.6137015942655343
1760.0,0.9997022923489134,0.7255006390536753
1761.0,0.9998511461744568,0.2575044194139477
1762.0,0.9985114617445668,0.513655754386135
1766.0,0.9998511461744568,0.4492262404710412
1768.0,0.1031557011015183,0.3870575154112513
1769.0,0.9998511461744568,0.338133101271069
1771.0,0.9998511461744568,0.6269973334545091
1773.0,0.9998511461744568,0.2246493985051896
1774.0,0.9815421256326288,0.2133704074104717
1775.0,0.9998511461744568,0.1038369382175156
1777.0,0.99955343852337,0.471482899307325
1778.0,0.99955343852337,0.9419895965966946
1779.0,0.9998511461744568,0.4089794866056911
1781.0,0.9998511461744568,0.3914371286016445
1782.0,0.6557011015183091,0.278186322997401
1783.0,0.9998511461744568,0.940324960859051
1784.0,0.9998511461744568,0.7156553825950334
1785.0,0.9958320928847872,0.4803759234807263
1786.0,0.0395951175945221,0.1087185940678799
1787.0,0.9998511461744568,0.5578089217617928
1788.0,0.0241143197380172,0.2694064708820534
1790.0,0.9998511461744568,0.8581630789924111
1791.0,0.2579636796665674,0.2689902799010061
1792.0,0.9924084548972908,0.3743647973084775
1793.0,0.9998511461744568,0.9090387851755624
1794.0,0.0651979755879726,0.0161295106079941
1795.0,0.0656445370646025,0.0788401318517768
1796.0,0.1167013992259601,0.0765256985034041
1798.0,0.0841024114319738,0.0022767839514971
1802.0,0.1463233105090801,0.1416771350139213
1803.0,0.9992557308722834,0.0177887468248049
1804.0,0.8937183685620721,0.4631079559088403
